Eload,G,T,Vw
0.0,0.0,-7.7,3.6
0.0,0.0,-8.0,3.4000000000000004
0.0,0.0,-8.200000000000001,3.3000000000000003
0.0,0.0,-7.4,3.8
0.0,93.98462543501284,-5.300000000000001,5.0
0.0,359.79872301793694,-2.9000000000000004,6.2
0.0,138.90023941957267,-1.2000000000000002,6.800000000000001
0.0,185.23968094891356,0.2,7.0
0.0,267.01231800608565,1.3,7.2
0.0,457.01735969260494,1.9,7.300000000000001
0.0,401.71136152618516,2.0,7.4
0.0,862.5737582446128,1.8,7.4
0.0,671.029130013577,1.3,7.2
0.0,425.4974182507551,0.2,6.300000000000001
0.0,78.0490879468391,-1.2000000000000002,5.2
0.0,0.0,-2.0,4.7
0.0,0.0,-2.4000000000000004,4.800000000000001
0.0,0.0,-2.6,4.7
0.0,0.0,-2.8000000000000003,4.4
0.0,0.0,-3.2,4.1000000000000005
0.0,0.0,-3.6,3.9
0.04,0.0,-3.8,3.8
0.04,0.0,-4.1000000000000005,3.8
0.04,0.0,-4.5,3.6
0.04,0.0,-5.0,3.3000000000000003
0.04,0.0,-5.6000000000000005,2.9000000000000004
0.04,0.0,-6.2,2.5
0.04,0.0,-6.1000000000000005,2.4000000000000004
0.04,99.39795160337952,-4.7,2.6
0.04,370.3640688652662,-2.1,3.1
0.2,637.257345347463,0.5,3.7
0.36,845.7456307878442,2.1,3.9
0.36,979.6895894189541,3.1,3.8
0.36,1030.8275873597647,3.6,3.6
0.36,988.2123124346051,3.6,3.3000000000000003
0.2,587.925693399068,3.3000000000000003,3.0
0.04,412.1264558573491,2.6,2.8000000000000003
0.04,287.18383983361724,1.0,2.2
0.04,72.33389461654724,-1.0,1.6
0.04,0.0,-1.7000000000000002,1.6
0.04,0.0,-1.8,2.0
0.04,0.0,-1.9,2.0
0.04,0.0,-2.1,1.9
0.04,0.0,-2.2,2.1
0.04,0.0,-2.2,2.2
0.04,0.0,-2.3000000000000003,2.1
0.04,0.0,-2.5,1.7000000000000002
0.04,0.0,-2.7,1.2000000000000002
0.04,0.0,-3.0,1.0
0.04,0.0,-3.3000000000000003,1.2000000000000002
0.04,0.0,-3.5,1.7000000000000002
0.04,0.0,-3.5,2.3000000000000003
0.04,26.394629745168007,-2.9000000000000004,2.9000000000000004
0.04,242.1838878933556,-1.9,2.9000000000000004
0.2,304.7694130002808,-0.9,2.7
0.36,512.5432230881786,0.2,2.5
0.36,423.16924903762254,1.2000000000000002,2.6
0.36,1022.4375802668789,2.0,2.8000000000000003
0.36,679.3186051054487,2.5,3.3000000000000003
0.2,607.6992338792138,2.6,3.9
0.04,339.6990845186709,2.0,4.1000000000000005
0.04,214.0767263296936,0.6000000000000001,3.8
0.04,31.673555694201603,-1.1,3.6
0.04,0.0,-2.0,3.7
0.04,0.0,-3.9,4.2
0.04,0.0,-4.800000000000001,4.2
0.04,0.0,-5.2,4.1000000000000005
0.04,0.0,-5.4,4.0
0.04,0.0,-5.800000000000001,3.8
0.04,0.0,-6.2,3.4000000000000004
0.04,0.0,-6.5,3.2
0.04,0.0,-6.6000000000000005,3.1
0.04,0.0,-6.9,2.9000000000000004
0.04,0.0,-7.300000000000001,2.5
0.04,0.0,-7.800000000000001,2.1
0.04,0.0,-7.4,2.2
0.04,109.15559120435812,-5.6000000000000005,2.6
0.04,381.7434843394251,-2.9000000000000004,2.6
0.2,647.9886474639569,-0.1,2.5
0.36,854.0200742892608,2.0,2.6
0.36,989.9237053885728,3.3000000000000003,2.9000000000000004
0.36,1034.4316279265136,4.1000000000000005,3.1
0.36,998.553528282376,4.3,3.3000000000000003
0.2,875.3016000680678,4.1000000000000005,3.3000000000000003
0.04,684.1263401672878,3.5,2.9000000000000004
0.04,432.60394317851154,1.9,1.9
0.04,156.1997327038396,-0.3,1.2000000000000002
0.04,0.0,-1.2000000000000002,1.1
0.04,0.0,-1.3,0.8
0.04,0.0,-1.4,0.7000000000000001
0.04,0.0,-1.5,0.8
0.04,0.0,-1.7000000000000002,0.8
0.04,0.0,-1.8,1.0
0.04,0.0,-1.7000000000000002,1.2000000000000002
0.04,0.0,-1.5,1.2000000000000002
0.04,0.0,-1.4,1.7000000000000002
0.04,0.0,-1.6,2.2
0.04,0.0,-2.1,2.3000000000000003
0.04,0.0,-2.4000000000000004,2.4000000000000004
0.04,0.0,-2.0,3.0
0.04,22.807320050903122,-0.8,3.8
0.04,10.526455408109134,1.1,4.3
0.2,103.51014484640648,3.3000000000000003,4.7
0.36,206.29126365214515,4.7,4.9
0.36,116.6682141065429,5.300000000000001,5.0
0.36,203.4527333177399,5.5,5.300000000000001
0.36,125.44026027996718,5.4,5.4
0.2,236.1589536252573,5.1000000000000005,5.1000000000000005
0.04,207.8568770638594,4.800000000000001,5.0
0.04,33.33377545901225,3.9,4.4
0.04,9.649250790766706,2.4000000000000004,3.6
0.04,0.0,1.6,3.3000000000000003
0.04,0.0,1.5,3.6
0.04,0.0,1.7000000000000002,3.8
0.04,0.0,1.9,3.5
0.04,0.0,2.0,3.0
0.04,0.0,2.1,3.1
0.04,0.0,2.2,3.9
0.04,0.0,2.3000000000000003,4.4
0.04,0.0,2.7,4.7
0.04,0.0,3.2,5.0
0.04,0.0,3.6,4.800000000000001
0.04,0.0,3.8,4.6000000000000005
0.04,0.0,4.1000000000000005,5.1000000000000005
0.04,9.282304314381781,4.9,6.1000000000000005
0.04,32.909988023717226,6.0,7.0
0.2,6.750766774095841,7.1000000000000005,7.4
0.36,116.45072685315324,7.9,7.300000000000001
0.36,184.44324502548707,8.5,7.300000000000001
0.36,312.45837434082836,9.0,7.0
0.36,258.6440356704396,9.6,6.7
0.2,193.57711399117576,9.9,6.300000000000001
0.04,164.96584309783987,10.0,5.9
0.04,30.378450483431283,9.6,5.300000000000001
0.04,39.66075479781306,8.8,4.5
0.04,0.0,8.5,4.0
0.04,0.0,8.9,5.300000000000001
0.04,0.0,9.7,6.5
0.04,0.0,9.8,6.6000000000000005
0.04,0.0,9.4,6.9
0.04,0.0,8.8,6.6000000000000005
0.0,0.0,8.200000000000001,6.0
0.0,0.0,7.9,6.1000000000000005
0.0,0.0,7.800000000000001,6.300000000000001
0.0,0.0,7.7,6.9
0.0,0.0,7.9,8.1
0.0,0.0,8.5,9.3
0.0,0.0,8.6,10.1
0.0,11.813841854667723,7.800000000000001,8.8
0.0,11.813841854667723,6.4,7.2
0.0,524.4278034686594,5.0,7.5
0.0,58.22536342657662,5.0,8.3
0.0,161.4260388549282,6.7,8.4
0.0,113.9191893128673,8.3,8.0
0.0,90.29150560353189,8.9,7.4
0.0,231.04667927199077,8.6,6.5
0.0,118.9822643934392,8.0,5.4
0.0,153.9388074710019,6.800000000000001,3.7
0.0,49.86842795462066,4.7,2.0
0.0,0.0,3.4000000000000004,1.3
0.0,0.0,2.3000000000000003,1.1
0.0,0.0,1.7000000000000002,1.1
0.0,0.0,0.8,1.2000000000000002
0.0,0.0,-0.1,1.3
0.0,0.0,-0.8,1.4
0.0,0.0,-1.1,1.4
0.0,0.0,-1.4,1.4
0.0,0.0,-1.5,1.3
0.0,0.0,-1.3,1.2000000000000002
0.0,0.0,-0.6000000000000001,1.0
0.0,0.0,0.2,0.5
0.0,0.0,0.9,0.5
0.0,108.22132670615241,2.4000000000000004,1.8
0.0,355.34022099526555,4.6000000000000005,3.1
0.0,594.1037476197581,6.800000000000001,4.0
0.0,573.7290146320976,8.200000000000001,4.6000000000000005
0.0,668.5464856185259,9.1,5.1000000000000005
0.0,604.9633332567437,9.8,5.4
0.0,704.0856376509846,10.4,5.300000000000001
0.0,538.497094721551,10.9,5.300000000000001
0.0,622.7638986340124,10.8,5.1000000000000005
0.0,383.3156593874155,9.3,4.1000000000000005
0.0,135.26688280252952,6.800000000000001,2.9000000000000004
0.0,0.0,5.4,2.6
0.0,0.0,5.6000000000000005,3.6
0.0,0.0,5.6000000000000005,3.8
0.0,0.0,6.0,4.0
0.0,0.0,6.0,4.0
0.0,0.0,5.6000000000000005,3.7
0.04,0.0,5.2,3.6
0.04,0.0,5.2,3.7
0.04,0.0,5.1000000000000005,3.1
0.04,0.0,4.9,1.9
0.04,0.0,4.800000000000001,1.3
0.04,0.0,4.6000000000000005,1.4
0.04,0.0,4.5,2.1
0.04,5.063075080571881,5.300000000000001,3.3000000000000003
0.04,21.939992015811484,6.2,3.5
0.2,35.441525564003165,6.9,2.5
0.36,143.35934622145496,7.7,1.7000000000000002
0.36,251.44661651022855,8.5,2.2
0.36,481.22684123968384,10.6,3.0
0.36,276.096387630153,13.2,3.1
0.2,118.13841854667723,14.0,3.1
0.04,113.9191893128673,13.5,2.7
0.04,27.003067096383365,11.6,1.7000000000000002
0.04,24.471529556097423,8.200000000000001,1.4
0.04,0.0,6.1000000000000005,1.7000000000000002
0.04,0.0,3.9,3.0
0.04,0.0,2.9000000000000004,3.4000000000000004
0.04,0.0,2.2,3.8
0.04,0.0,1.8,4.2
0.04,0.0,1.6,5.5
0.04,0.0,1.2000000000000002,6.2
0.04,0.0,1.0,6.5
0.04,0.0,1.3,6.6000000000000005
0.04,0.0,2.1,5.5
0.04,0.0,3.2,4.3
0.04,0.0,4.9,3.8
0.04,0.0,7.7,5.1000000000000005
0.04,6.750766774095841,10.4,6.800000000000001
0.04,25.315375402859406,11.6,6.9
0.2,25.315375402859406,11.9,6.0
0.36,345.4585343496538,12.3,5.2
0.36,219.55541032389104,12.8,5.300000000000001
0.36,42.19229233809901,13.2,6.5
0.36,158.12502716586263,13.6,8.200000000000001
0.2,63.28843850714851,14.4,9.3
0.04,64.97613020067246,14.8,9.0
0.04,336.02147660005386,14.3,7.800000000000001
0.04,112.0754362642069,13.4,7.0
0.04,0.0,12.9,6.9
0.04,0.0,10.3,7.2
0.04,0.0,8.0,7.6
0.04,0.0,5.800000000000001,7.800000000000001
0.04,0.0,3.9,8.1
0.04,0.0,2.4000000000000004,8.6
0.04,0.0,0.9,8.700000000000001
0.04,0.0,-0.1,8.6
0.04,0.0,-0.5,8.6
0.04,0.0,-0.7000000000000001,8.8
0.04,0.0,-1.1,9.0
0.04,0.0,-1.4,9.1
0.04,0.0,-1.4,9.4
0.04,18.564608628763562,-1.2000000000000002,10.1
0.04,21.096146169049504,-0.8,10.7
0.2,151.7689107580574,-0.4,10.9
0.36,177.5751633263904,0.0,11.0
0.36,416.66996589104764,0.3,11.0
0.36,183.8677424448892,0.7000000000000001,11.0
0.36,335.1102972485726,1.1,10.8
0.2,328.00674651170283,1.2000000000000002,10.4
0.04,329.07336192124285,1.0,9.9
0.04,52.318442499242764,0.7000000000000001,9.2
0.04,23.627683709335447,0.1,8.6
0.04,0.0,-0.2,8.4
0.04,0.0,-0.9,8.1
0.04,0.0,-1.2000000000000002,8.1
0.04,0.0,-1.5,8.1
0.04,0.0,-1.9,7.800000000000001
0.04,0.0,-2.3000000000000003,7.5
0.04,0.0,-2.6,7.4
0.04,0.0,-2.8000000000000003,7.4
0.04,0.0,-3.1,7.5
0.04,0.0,-3.3000000000000003,7.6
0.04,0.0,-3.3000000000000003,7.800000000000001
0.04,0.0,-3.2,8.1
0.04,0.0,-2.9000000000000004,8.5
0.04,24.471529556097423,-2.1,9.3
0.04,37.129217257527124,-1.2000000000000002,10.0
0.2,288.20644765840126,-0.2,10.0
0.36,479.31454563749105,0.9,9.9
0.36,975.4055173756109,1.8,9.6
0.36,1012.1780842068647,2.4000000000000004,9.4
0.36,976.5868549121502,2.8000000000000003,9.1
0.2,863.5793391368827,2.9000000000000004,8.8
0.04,677.3969259242322,2.6,8.3
0.04,431.0834823119749,1.8,7.2
0.04,163.05068917565097,0.0,5.800000000000001
0.04,0.0,-1.1,5.1000000000000005
0.04,0.0,-1.8,5.2
0.04,0.0,-2.1,5.2
0.04,0.0,-2.4000000000000004,5.2
0.04,0.0,-2.8000000000000003,4.9
0.04,0.0,-3.4000000000000004,4.4
0.04,0.0,-3.8,4.1000000000000005
0.04,0.0,-4.1000000000000005,3.8
0.04,0.0,-4.3,3.6
0.04,0.0,-4.3,3.5
0.04,0.0,-4.4,3.3000000000000003
0.04,0.0,-4.3,3.1
0.04,0.0,-3.3000000000000003,3.5
0.04,126.41656611788721,-1.4,4.2
0.04,382.95016846425534,0.3,4.5
0.2,630.710326748254,1.6,4.5
0.36,820.2420324235356,2.7,4.5
0.36,621.7875845690135,3.4000000000000004,4.5
0.36,689.7973468212917,3.8,4.6000000000000005
0.36,667.1349831523071,3.8,4.6000000000000005
0.2,562.3351763903133,3.2,4.5
0.04,454.6218978758411,2.4000000000000004,4.2
0.04,228.95926797937858,1.1,3.5
0.04,112.31070380336688,-0.7000000000000001,2.7
0.04,0.0,-1.7000000000000002,2.3000000000000003
0.04,0.0,-2.6,2.9000000000000004
0.04,0.0,-3.3000000000000003,3.1
0.04,0.0,-4.0,3.3000000000000003
0.04,0.0,-4.5,3.6
0.04,0.0,-4.800000000000001,3.9
0.0,0.0,-5.0,4.0
0.0,0.0,-5.300000000000001,3.9
0.0,0.0,-5.6000000000000005,3.6
0.0,0.0,-5.9,3.4000000000000004
0.0,0.0,-6.1000000000000005,3.4000000000000004
0.0,0.0,-6.300000000000001,3.5
0.0,0.0,-5.800000000000001,3.9
0.0,143.70822558059464,-4.5,4.5
0.0,414.14593069683826,-3.0,4.5
0.0,668.5223932445364,-1.4,4.3
0.0,849.7439036328095,0.0,4.3
0.0,972.4949786452157,1.2000000000000002,4.5
0.0,1012.1908583654724,1.7000000000000002,5.0
0.0,777.8622521491504,1.5,5.5
0.0,575.6188803090836,0.7000000000000001,5.9
0.0,494.0596708761786,-0.4,6.0
0.0,312.19759926139227,-1.4,5.7
0.0,161.68057143955434,-2.6,4.9
0.0,0.0,-3.4000000000000004,4.3
0.0,0.0,-3.9,4.1000000000000005
0.0,0.0,-3.7,4.1000000000000005
0.0,0.0,-3.7,3.9
0.0,0.0,-4.0,3.9
0.0,0.0,-4.2,4.0
0.0,0.0,-4.2,4.0
0.0,0.0,-4.2,4.0
0.0,0.0,-4.3,3.9
0.0,0.0,-4.5,3.9
0.0,0.0,-4.6000000000000005,4.0
0.0,0.0,-4.6000000000000005,4.2
0.0,0.0,-4.2,5.0
0.0,75.32094020854335,-3.6,6.2
0.0,41.34844649133703,-3.3000000000000003,7.1000000000000005
0.0,404.27257621751096,-2.9000000000000004,7.6
0.0,498.23594164105015,-2.5,7.9
0.0,414.37342490049224,-2.1,8.0
0.0,341.7509082318809,-1.9,8.0
0.0,647.375149071795,-1.8,8.0
0.0,528.8903470672315,-1.8,7.9
0.0,677.2646283019599,-2.0,7.6
0.0,432.9305501260874,-2.4000000000000004,6.9
0.0,164.99963596846214,-2.8000000000000003,5.5
0.0,0.0,-3.0,4.6000000000000005
0.0,0.0,-2.7,4.3
0.0,0.0,-2.4000000000000004,4.6000000000000005
0.0,0.0,-2.3000000000000003,5.0
0.0,0.0,-2.5,5.300000000000001
0.0,0.0,-3.0,5.4
0.04,0.0,-3.5,5.800000000000001
0.04,0.0,-3.9,6.2
0.04,0.0,-4.2,6.5
0.04,0.0,-4.3,6.5
0.04,0.0,-4.2,6.5
0.04,0.0,-4.1000000000000005,6.300000000000001
0.04,0.0,-3.5,6.4
0.04,25.315375402859406,-2.4000000000000004,7.1000000000000005
0.04,106.40024819963133,-1.4,7.6
0.2,141.64250671234802,-0.5,7.6
0.36,149.2585572239199,0.1,7.4
0.36,114.7630351596293,0.2,7.2
0.36,174.53447955961659,0.1,7.0
0.36,158.08257664717212,0.0,6.800000000000001
0.2,109.6999600790574,-0.1,6.7
0.04,130.79610624810695,-0.3,6.4
0.04,150.45761820949886,-0.5,5.800000000000001
0.04,160.82323579626973,-1.2000000000000002,4.5
0.04,0.0,-1.7000000000000002,3.6
0.04,0.0,-1.9,3.5
0.04,0.0,-1.9,3.8
0.04,0.0,-2.1,3.9
0.04,0.0,-2.6,3.6
0.04,0.0,-3.0,3.3000000000000003
0.04,0.0,-3.0,3.3000000000000003
0.04,0.0,-3.2,3.5
0.04,0.0,-3.7,3.5
0.04,0.0,-4.5,3.3000000000000003
0.04,0.0,-5.6000000000000005,3.0
0.04,0.0,-6.4,3.0
0.04,0.0,-6.1000000000000005,3.7
0.04,149.1172448186304,-4.7,4.7
0.04,412.39707557529135,-3.1,4.9
0.2,659.9530021595804,-1.6,4.800000000000001
0.36,852.9786467475296,-0.2,4.7
0.36,982.238120538817,0.8,4.5
0.36,1025.7977194042091,1.5,4.5
0.36,684.261566083472,1.7000000000000002,4.6000000000000005
0.2,744.108141904025,1.4,5.0
0.04,402.3864946431233,0.5,5.300000000000001
0.04,239.10528529358746,-0.8,5.5
0.04,69.83013571015594,-2.6,5.300000000000001
0.04,0.0,-3.6,5.1000000000000005
0.04,0.0,-4.7,5.0
0.04,0.0,-5.2,4.9
0.04,0.0,-5.4,4.800000000000001
0.04,0.0,-5.6000000000000005,4.6000000000000005
0.04,0.0,-5.9,4.0
0.04,0.0,-6.2,3.4000000000000004
0.04,0.0,-6.6000000000000005,3.1
0.04,0.0,-7.1000000000000005,3.3000000000000003
0.04,0.0,-7.6,3.6
0.04,0.0,-8.0,3.7
0.04,0.0,-8.3,3.5
0.04,0.0,-7.6,3.9
0.04,99.08708930506124,-6.1000000000000005,5.1000000000000005
0.04,423.6819087997657,-4.3,5.6000000000000005
0.2,672.852803041144,-2.5,5.4
0.36,674.4402099223272,-0.7000000000000001,5.0
0.36,706.7482944847955,0.7000000000000001,4.4
0.36,733.8587814762076,1.5,4.2
0.36,676.6577107169692,1.8,4.6000000000000005
0.2,614.0198275537078,1.4,5.5
0.04,476.4653089034568,0.4,6.300000000000001
0.04,284.4933171400983,-0.8,6.7
0.04,88.39830368388088,-2.1,6.2
0.04,2.5315375402859406,-2.7,5.7
0.04,0.0,-3.4000000000000004,4.6000000000000005
0.04,0.0,-3.3000000000000003,4.5
0.04,0.0,-3.0,4.3
0.04,0.0,-2.6,4.3
0.04,0.0,-2.1,4.4
0.04,0.0,-1.9,4.6000000000000005
0.04,0.0,-1.9,4.800000000000001
0.04,0.0,-2.0,4.9
0.04,0.0,-2.2,5.2
0.04,0.0,-2.3000000000000003,5.4
0.04,0.0,-2.4000000000000004,5.5
0.04,0.0,-2.2,5.7
0.04,29.534604636669307,-1.5,6.2
0.04,32.066142176955246,-0.7000000000000001,6.5
0.2,85.22843052296,-0.1,6.6000000000000005
0.36,101.26150161143762,0.3,6.6000000000000005
0.36,148.72398858223005,0.6000000000000001,6.6000000000000005
0.36,209.67143222331595,0.9,6.4
0.36,216.20323055325233,1.1,6.2
0.2,182.08102334110418,1.2000000000000002,5.9
0.04,82.69689298267406,1.0,5.4
0.04,207.28069137447898,0.5,4.4
0.04,53.16228834600476,-0.5,2.9000000000000004
0.04,5.063075080571881,-1.2000000000000002,1.9
0.04,0.0,-1.6,1.2000000000000002
0.04,0.0,-1.5,1.0
0.04,0.0,-1.5,1.0
0.04,0.0,-1.5,1.0
0.04,0.0,-1.7000000000000002,0.9
0.04,0.0,-2.0,0.9
0.04,0.0,-2.2,0.9
0.04,0.0,-2.3000000000000003,0.9
0.04,0.0,-2.4000000000000004,0.9
0.04,0.0,-2.6,0.9
0.04,0.0,-2.8000000000000003,0.9
0.04,0.0,-2.0,0.9
0.04,7.594612620857821,-0.4,1.0
0.04,15.189225241715642,1.0,0.9
0.2,205.23308471170682,2.2,0.6000000000000001
0.36,450.6463443668868,3.0,0.4
0.36,94.51073483734179,3.5,0.5
0.36,102.94919330496157,3.8,0.9
0.36,97.04227237762771,3.9,1.3
0.2,77.63381790210218,3.7,1.6
0.04,57.38151757981465,3.3000000000000003,1.5
0.04,27.846912943145345,2.5,1.1
0.04,6.750766774095841,1.1,0.7000000000000001
0.04,2.5315375402859406,0.3,0.7000000000000001
0.04,0.0,-0.4,0.7000000000000001
0.04,0.0,-0.7000000000000001,0.7000000000000001
0.04,0.0,-0.9,0.7000000000000001
0.04,0.0,-1.1,0.6000000000000001
0.04,0.0,-1.2000000000000002,0.5
0.0,0.0,-1.4,0.4
0.0,0.0,-1.3,0.3
0.0,0.0,-1.1,0.2
0.0,0.0,-0.9,0.2
0.0,0.0,-0.9,0.4
0.0,0.0,-0.9,0.5
0.0,2.5315375402859406,-0.5,0.8
0.0,22.78383786257346,0.7000000000000001,0.8
0.0,34.59767971724119,1.8,0.5
0.0,398.3997762361251,2.5,0.4
0.0,307.76215833729395,2.8000000000000003,0.5
0.0,262.68062962196456,3.0,0.7000000000000001
0.0,144.6135793715931,3.2,0.9
0.0,146.20810410068745,3.2,1.2000000000000002
0.0,125.73303116753505,3.1,1.4
0.0,214.37654898119547,2.7,1.6
0.0,201.95175516862523,1.8,1.4
0.0,103.55922555249548,0.5,1.2000000000000002
0.0,6.750766774095841,-0.1,1.3
0.0,0.0,-0.5,1.7000000000000002
0.0,0.0,-0.6000000000000001,1.9
0.0,0.0,-0.7000000000000001,2.0
0.0,0.0,-0.7000000000000001,2.2
0.0,0.0,-0.7000000000000001,2.3000000000000003
0.0,0.0,-0.7000000000000001,2.5
0.0,0.0,-0.7000000000000001,2.7
0.0,0.0,-0.7000000000000001,2.8000000000000003
0.0,0.0,-0.7000000000000001,2.9000000000000004
0.0,0.0,-0.6000000000000001,2.9000000000000004
0.0,0.0,-0.6000000000000001,2.9000000000000004
0.0,1.6876916935239603,-0.3,2.9000000000000004
0.0,5.063075080571881,0.4,2.9000000000000004
0.0,20.252300322287525,1.2000000000000002,2.7
0.0,118.13841854667723,2.0,2.3000000000000003
0.0,149.28817600312985,2.6,1.8
0.0,249.6913758089131,3.0,1.5
0.0,246.73249185605133,3.4000000000000004,1.5
0.0,261.84921718913273,3.6,2.0
0.0,139.21439417732955,3.7,2.6
0.0,180.62063934753908,3.7,3.1
0.0,94.51073483734179,3.0,3.0
0.0,21.096146169049504,1.6,2.6
0.0,2.5315375402859406,0.7000000000000001,2.5
0.0,0.0,0.3,3.5
0.0,0.0,0.2,4.0
0.0,0.0,0.2,4.2
0.0,0.0,0.3,4.5
0.0,0.0,0.3,4.7
0.04,0.0,0.0,4.6000000000000005
0.04,0.0,-0.2,4.5
0.04,0.0,-0.6000000000000001,4.3
0.04,0.0,-1.2000000000000002,3.9
0.04,0.0,-1.8,3.4000000000000004
0.04,0.0,-2.1,3.0
0.04,11.876630901633408,-1.0,3.3000000000000003
0.04,166.32053741382322,1.5,3.9
0.04,427.3361439682334,4.0,4.3
0.2,667.3118443732208,5.5,4.6000000000000005
0.36,852.5664403937735,6.2,4.7
0.36,967.3787628716403,6.7,4.9
0.36,1012.718792069348,7.1000000000000005,5.0
0.36,975.1598234469815,7.4,5.1000000000000005
0.2,860.1096856799899,7.300000000000001,5.1000000000000005
0.04,383.8770777840899,6.7,5.1000000000000005
0.04,437.34511594050116,5.5,4.7
0.04,175.91450633981418,3.0,3.6
0.04,13.025789000146512,1.2000000000000002,2.8000000000000003
0.04,0.0,-1.5,2.2
0.04,0.0,-2.5,1.9
0.04,0.0,-3.1,1.7000000000000002
0.04,0.0,-3.4000000000000004,1.6
0.04,0.0,-3.4000000000000004,1.6
0.04,0.0,-3.4000000000000004,1.6
0.04,0.0,-3.4000000000000004,1.6
0.04,0.0,-3.3000000000000003,1.6
0.04,0.0,-3.3000000000000003,1.6
0.04,0.0,-3.2,1.7000000000000002
0.04,0.0,-2.8000000000000003,1.7000000000000002
0.04,12.738000553584783,-1.0,2.3000000000000003
0.04,174.6265512905214,1.8,2.9000000000000004
0.04,440.4378812678534,4.800000000000001,2.9000000000000004
0.2,684.4766570416892,7.1000000000000005,2.9000000000000004
0.36,863.0923559505386,8.3,2.5
0.36,980.0213242085466,9.1,2.2
0.36,1017.6870778411633,9.7,2.4000000000000004
0.36,977.8256118146256,10.0,2.7
0.2,855.4693712944347,10.0,2.6
0.04,401.0239376416078,9.6,2.2
0.04,430.11141438151714,8.6,1.7000000000000002
0.04,170.52559540339894,6.0,1.1
0.04,14.587008665883094,4.1000000000000005,0.9
0.04,0.0,2.6,0.7000000000000001
0.04,0.0,2.2,0.6000000000000001
0.04,0.0,1.8,0.8
0.04,0.0,1.2000000000000002,1.0
0.04,0.0,0.3,1.1
0.04,0.0,-0.3,1.2000000000000002
0.04,0.0,-0.4,1.2000000000000002
0.04,0.0,-0.4,1.1
0.04,0.0,-0.2,1.1
0.04,0.0,-0.2,1.0
0.04,0.0,-0.1,1.1
0.04,5.063075080571881,1.0,1.6
0.04,21.939992015811484,2.7,2.4000000000000004
0.04,241.77265397004362,4.5,2.7
0.36,277.03505333390393,6.5,2.7
0.36,386.98475292927697,8.1,2.7
0.36,628.717380640214,9.3,2.7
0.36,724.5851966383696,10.3,2.8000000000000003
0.36,718.332485687817,10.9,2.8000000000000003
0.36,481.5731346440488,11.0,2.7
0.04,266.8649396945131,10.7,2.5
0.04,266.9932843513869,9.9,1.9
0.04,112.34361319217031,7.6,1.3
0.04,16.129412683781744,5.9,1.1
0.04,0.0,4.7,1.2000000000000002
0.04,0.0,4.2,1.1
0.04,0.0,3.6,1.1
0.04,0.0,3.0,1.1
0.04,0.0,2.3000000000000003,1.1
0.04,0.0,1.8,1.1
0.04,0.0,1.5,1.0
0.04,0.0,1.4,0.9
0.04,0.0,1.4,0.7000000000000001
0.04,0.0,1.3,0.6000000000000001
0.04,0.0,1.3,0.6000000000000001
0.04,16.94004717896118,2.2,0.6000000000000001
0.04,167.44596387064647,4.1000000000000005,0.5
0.04,417.53607191128026,6.9,0.6000000000000001
0.36,647.8356482772821,9.8,1.2000000000000002
0.36,808.1605669791757,11.3,1.9
0.36,920.7092587967551,12.1,2.3000000000000003
0.36,962.7540770974324,12.7,2.6
0.36,918.2151624038719,13.0,2.7
0.36,807.2001000018628,12.9,2.7
0.04,627.7889269060742,12.5,2.5
0.04,408.07935361291055,11.4,1.9
0.04,163.15377426059158,8.9,1.1
0.04,17.037421181439502,7.2,0.9
0.04,0.0,5.2,1.1
0.04,0.0,3.9,1.4
0.04,0.0,2.8000000000000003,1.4
0.04,0.0,2.1,1.4
0.04,0.0,2.0,1.2000000000000002
0.04,0.0,2.2,1.1
0.04,0.0,2.3000000000000003,0.9
0.04,0.0,2.0,0.9
0.04,0.0,1.4,1.0
0.04,0.0,0.9,1.2000000000000002
0.04,0.0,0.9,1.2000000000000002
0.04,18.6155246366112,2.3000000000000003,1.5
0.04,93.81421172215346,4.5,2.2
0.04,400.84342646205823,7.1000000000000005,2.8000000000000003
0.36,526.1757920815425,10.4,3.5
0.36,610.9792321862022,12.8,4.2
0.36,928.3178613676206,13.9,4.5
0.36,969.0857276386461,14.5,4.7
0.36,920.2468961917147,14.8,4.7
0.36,811.0909777299192,14.8,4.5
0.04,635.7152791953555,14.4,4.1000000000000005
0.04,406.5771918641212,13.4,3.2
0.04,163.18582507791146,10.6,2.0
0.04,17.874554312635713,8.5,1.4
0.04,0.0,6.300000000000001,1.6
0.04,0.0,5.800000000000001,1.8
0.04,0.0,5.5,1.9
0.04,0.0,5.2,1.9
0.04,0.0,5.0,2.0
0.04,0.0,4.800000000000001,2.2
0.04,0.0,4.6000000000000005,2.4000000000000004
0.04,0.0,4.3,2.5
0.04,0.0,4.0,2.6
0.04,0.0,3.9,2.8000000000000003
0.04,0.0,4.5,2.9000000000000004
0.04,15.189225241715642,6.800000000000001,3.8
0.04,110.26482559526711,10.0,5.0
0.04,263.29217840909894,12.9,5.7
0.36,461.5277132714044,15.7,6.6000000000000005
0.36,456.3640541729193,18.0,8.0
0.36,425.8823248085196,18.0,8.700000000000001
0.36,539.048727788097,16.3,8.0
0.36,196.5428331819712,15.8,7.4
0.36,201.42565493234835,16.0,7.1000000000000005
0.04,155.05390929867528,15.4,7.0
0.04,114.37385708234778,14.4,6.800000000000001
0.04,69.59118523522903,13.6,6.7
0.04,13.501533548191682,13.3,6.7
