Eload,G,T,Vw
0.543768209,0.0,10.9,2.1
0.688965655,10.349418140305502,11.6,2.2
0.916326611,109.3287852146302,12.8,2.5
0.850147447,342.249901488963,14.0,2.7
0.776540365,558.4321980300949,15.5,2.8000000000000003
0.789787149,763.5758093373673,17.0,3.0
0.792975077,864.5246097211549,18.1,3.3000000000000003
0.767260333,912.0708747489075,18.6,3.4000000000000004
0.740238632,859.8559861024303,18.5,3.6
0.727290804,776.142726111536,18.2,4.0
0.751006222,620.5193427068856,17.7,4.2
0.860093592,422.4872697170006,17.400000000000002,4.3
1.055276648,207.95997973838368,15.7,3.7
1.152818942,59.74575354205157,14.6,3.4000000000000004
1.224683235,0.0,13.9,3.1
1.414513942,0.0,13.7,2.7
1.430677622,0.0,13.6,2.4000000000000004
1.169014446,0.0,13.5,2.3000000000000003
0.907574938,0.0,13.4,2.2
0.649121603,0.0,13.4,2.2
0.557860483,0.0,13.4,2.3000000000000003
0.516806633,0.0,13.2,2.4000000000000004
0.509884533,0.0,13.0,2.4000000000000004
0.515662774,0.0,12.9,2.3000000000000003
0.567066283,0.0,12.9,2.1
0.714545052,6.035422347756297,13.4,1.9
0.936118205,46.31656261403981,14.4,1.7000000000000002
0.865646556,170.8352811778645,15.7,1.4
0.784423517,262.0026032974533,17.2,1.4
0.791237477,749.0743042415601,18.7,2.0
0.790139504,940.7029916035417,19.700000000000003,2.9000000000000004
0.767020223,1005.8774384612879,20.200000000000003,3.7
0.740238632,991.3724307013282,20.1,4.3
0.727290804,900.220526810776,19.9,4.5
0.751006222,739.1742172682558,19.4,4.4
0.860093592,519.938808550446,19.1,4.3
1.050452367,270.1685296866524,17.6,3.6
1.152818942,61.11179012902198,16.0,3.0
1.224683235,0.0,14.6,2.6
1.414513942,0.0,14.0,2.4000000000000004
1.429293038,0.0,13.5,2.2
1.153652885,0.0,13.3,2.0
0.883718762,0.0,13.2,1.9
0.626289888,0.0,13.1,1.5
0.533612612,0.0,12.9,1.2000000000000002
0.495752377,0.0,12.8,1.3
0.491686991,0.0,12.5,1.5
0.498643257,0.0,12.2,1.6
0.548335894,0.0,12.1,1.6
0.713480012,12.07537411298053,12.7,1.5
0.90997862,97.9608933812457,13.9,1.3
0.835982576,311.7817591934199,15.8,1.3
0.762524824,599.235229132161,18.0,1.5
0.782614315,794.5903278177555,20.0,1.6
0.777028987,928.3555563665383,21.4,1.9
0.751810511,988.6710605842491,22.1,2.3000000000000003
0.719406403,971.3087342076201,22.3,2.6
0.696435353,878.9467584951179,22.200000000000003,3.0
0.714492428,717.3710814156585,21.6,3.5
0.824175673,502.99829046084534,21.200000000000003,3.7
1.015819694,258.24421965186326,19.200000000000003,4.1000000000000005
1.118508626,65.74636835395071,17.0,3.8
1.190438481,0.0,15.4,3.2
1.379658572,0.0,14.9,2.5
1.39368618,0.0,14.7,2.0
1.128530546,0.0,14.8,1.7000000000000002
0.874483327,0.0,14.9,1.6
0.625467943,0.0,15.1,1.5
0.536151738,0.0,15.2,1.6
0.495897807,0.0,15.2,1.9
0.488878028,0.0,15.2,2.3000000000000003
0.490442937,0.0,15.3,2.5
0.539378853,0.0,15.5,2.6
0.680558605,16.40336843585092,17.0,2.7
0.897751818,130.74772992837345,19.5,3.3000000000000003
0.824184143,378.6834909521574,21.4,3.9
0.740173218,624.7987043555434,22.9,4.0
0.751914853,824.2843317766561,24.0,3.9
0.744087198,958.2231096969872,24.9,3.6
0.721152563,1017.0551270494431,25.6,3.4000000000000004
0.6966506,1002.7563767556248,26.1,3.4000000000000004
0.688165232,914.7900586194273,26.1,3.6
0.713947249,750.1948828490999,25.9,3.9
0.824175673,527.8698904917713,25.6,4.1000000000000005
1.015100437,273.0091570826278,23.1,4.5
1.118508626,64.96518650954827,20.200000000000003,4.3
1.190438481,0.0,18.2,4.2
1.379658572,0.0,17.400000000000002,3.7
1.39368618,0.0,17.0,3.2
1.125359673,0.0,16.8,2.7
0.865074876,0.0,16.8,2.3000000000000003
0.616644392,0.0,16.8,2.2
0.53122422,0.0,16.7,2.0
0.493741099,0.0,16.5,1.7000000000000002
0.492585486,0.0,16.5,1.3
0.495977416,0.0,16.6,1.1
0.549408881,0.0,16.7,0.9
0.690770579,17.262445439128793,17.6,0.9
0.905435706,132.55400075210224,19.5,0.9
0.825689775,376.65250041422917,21.700000000000003,0.9
0.736803883,622.721013684731,23.700000000000003,0.9
0.742144227,822.4653408875872,25.1,1.3
0.736577687,960.7722024966037,25.9,1.9
0.719209716,1021.8684802945663,26.3,2.6
0.6966506,1005.1928182529023,26.200000000000003,3.3000000000000003
0.688165232,909.594570858855,25.8,4.0
0.713947249,744.5475677059243,24.9,4.6000000000000005
0.824175673,524.2799486485591,24.4,4.800000000000001
1.015100437,272.34120847137115,21.9,4.2
1.118508626,63.6311894145547,19.6,2.9000000000000004
1.190438481,0.0,17.8,1.8
1.379658572,0.0,17.3,1.4
1.39368618,0.0,17.1,1.4
1.125359673,0.0,16.7,1.7000000000000002
0.861698298,0.0,16.0,2.0
0.602257716,0.0,15.4,2.0
0.515045027,0.0,14.7,1.7000000000000002
0.481744592,0.0,13.8,1.4
0.48065515,0.0,13.1,1.3
0.487544227,0.0,12.7,1.6
0.543854604,0.0,12.6,2.1
0.708133959,15.532165040847046,13.8,2.8000000000000003
0.906560756,84.38163365387837,15.6,3.3000000000000003
0.826241624,155.9228002271962,17.0,3.6
0.735967448,419.16840614694456,18.2,4.0
0.741532538,750.3523882696412,19.1,4.3
0.736570835,944.4776342100433,19.9,4.6000000000000005
0.719209716,1005.1519536773943,20.3,4.800000000000001
0.6966506,990.0012980102689,20.200000000000003,4.9
0.688165232,835.0423232704386,19.6,4.9
0.713947249,717.5990608233294,18.6,4.800000000000001
0.824175673,494.60287534470956,18.0,4.7
1.015100437,253.02542895124463,15.8,4.0
1.118508626,65.58993260651185,14.2,3.4000000000000004
1.190438481,1.7238442830496266,13.2,3.0
1.379658572,0.0,12.9,3.0
1.39368618,0.0,12.9,3.1
1.125359673,0.0,12.9,3.1
0.861698298,0.0,12.9,3.1
0.59809403,0.0,13.0,3.2
0.50343089,0.0,13.1,3.5
0.466622407,0.0,13.2,3.5
0.462251242,0.0,13.2,3.4000000000000004
0.465637017,0.0,13.3,3.4000000000000004
0.518363453,0.0,13.5,3.6
0.659432971,12.072001435193272,13.8,4.0
0.877591971,31.03931493131809,14.3,4.3
0.808371675,63.803036247709414,14.8,4.5
0.724051201,163.89021518616852,15.3,4.6000000000000005
0.733775607,418.454005645853,15.9,4.6000000000000005
0.735142603,445.0186549444516,16.7,4.6000000000000005
0.719209716,653.1077283722135,17.3,4.7
0.6966506,487.0799610129687,17.5,4.9
0.688165232,187.024288143017,17.400000000000002,5.0
0.713947249,111.79380947067912,16.8,5.0
0.824175673,56.043207514879896,16.5,4.9
1.015100437,19.820955867543724,14.9,4.3
1.118508626,70.09695189015288,14.2,3.9
1.190438481,0.8615476038008607,14.0,3.6
1.379658572,0.0,14.0,3.4000000000000004
1.39368618,0.0,14.0,3.4000000000000004
1.125359673,0.0,14.0,3.3000000000000003
0.861698298,0.0,14.0,3.3000000000000003
0.605506008,0.0,14.0,3.3000000000000003
0.521935799,0.0,13.9,3.3000000000000003
0.481420411,0.0,13.8,3.2
0.47636388,0.0,13.8,3.1
0.480637103,0.0,13.7,3.0
0.532918803,0.0,13.6,2.9000000000000004
0.681942815,13.788935421873225,13.7,2.9000000000000004
0.910320521,67.88791266205124,14.0,3.0
0.85146552,111.08200367385555,14.3,3.0
0.779068406,256.46512833177724,14.9,2.9000000000000004
0.797173894,259.7906031783526,15.6,2.7
0.7964629,284.1948651152824,16.400000000000002,2.7
0.770176914,206.06663969889775,17.1,2.9000000000000004
0.741400621,191.05244541830012,17.6,3.3000000000000003
0.727290804,225.62428964677085,17.7,3.6
0.751006222,220.69885253822548,17.5,4.0
0.860093592,93.59318911444963,17.3,4.1000000000000005
1.052842455,37.074737279074384,16.1,4.2
1.152818942,68.95409851663442,15.3,4.0
1.224683235,1.724050970252883,14.9,3.7
1.414513942,0.0,14.7,3.4000000000000004
1.429293038,0.0,14.6,3.2
1.153652885,0.0,14.5,3.2
0.886879526,0.0,14.4,3.4000000000000004
0.627558057,0.0,14.3,3.9
0.534735775,0.0,14.2,4.2
0.49298535,0.0,14.2,4.3
0.490033837,0.0,14.1,4.2
0.498832694,0.0,14.0,3.8
0.552478276,0.0,14.0,3.4000000000000004
0.699448751,12.933834563910484,14.1,3.2
0.92212913,74.91944379610506,14.4,3.1
0.860724577,148.85373130226353,15.0,3.1
0.785548941,100.8777735267838,15.7,3.1
0.803296642,214.57455681308656,16.6,3.2
0.797839836,326.90003253632597,17.400000000000002,3.4000000000000004
0.768941441,201.8474103075615,18.0,3.5
0.740238632,177.27668962574268,18.3,3.5
0.727290804,180.97318612928828,18.3,3.4000000000000004
0.751006222,347.14608367588363,18.2,3.4000000000000004
0.860093592,184.06283661323894,18.0,3.4000000000000004
1.050452367,103.38531337708312,16.8,3.5
1.152818942,65.96181330813323,15.5,3.1
1.224683235,1.7229810679608049,14.4,2.7
1.414513942,0.0,13.9,2.5
1.429293038,0.0,13.8,2.4000000000000004
1.153652885,0.0,13.7,2.2
0.877233144,0.0,13.5,1.9
0.614942602,0.0,13.4,1.7000000000000002
0.520426756,0.0,13.1,1.6
0.481178059,0.0,12.9,1.8
0.476443432,0.0,12.7,2.2
0.480861176,0.0,12.6,2.5
0.531692274,0.0,12.7,2.4000000000000004
0.673237417,18.972904912631435,13.5,2.3000000000000003
0.89004125,87.73944697192191,14.9,2.4000000000000004
0.819198682,132.2517024515525,16.2,2.6
0.73249321,111.1697089962235,17.400000000000002,2.9000000000000004
0.740383416,251.7347451805482,18.3,3.4000000000000004
0.739067989,408.70596889128973,18.8,3.9
0.719209716,695.4553142389545,18.9,4.2
0.6966506,754.3321724945936,18.8,4.3
0.688165232,798.0588866183505,18.7,4.3
0.713947249,692.2050882785061,18.5,4.1000000000000005
0.824175673,472.1881125848096,18.4,3.9
1.015100437,262.785320078629,17.400000000000002,3.8
1.118508626,66.94850935470542,16.2,3.6
1.190438481,1.7230404164523254,15.0,3.3000000000000003
1.379658572,0.0,14.5,3.1
1.39368618,0.0,14.1,2.8000000000000003
1.125359673,0.0,13.7,2.4000000000000004
0.861698298,0.0,13.3,1.8
0.609362248,0.0,12.9,1.4
0.52271959,0.0,12.8,1.3
0.487407662,0.0,13.0,1.7000000000000002
0.485017468,0.0,13.0,2.4000000000000004
0.489011366,0.0,12.8,2.7
0.539726287,0.0,12.9,2.5
0.682919975,11.20367509888139,13.4,2.3000000000000003
0.894758251,71.1981308405182,14.4,2.4000000000000004
0.816907735,238.79317996900033,15.6,2.7
0.728721875,430.58168816286246,16.900000000000002,3.0
0.728422528,668.7376349577715,17.8,3.3000000000000003
0.733780742,947.0612314004162,18.4,3.6
0.719209716,1002.9048843113878,18.6,3.8
0.6966506,983.8704883627182,18.7,4.0
0.688165232,891.7171127111185,18.7,4.1000000000000005
0.713947249,730.2003830722854,18.5,4.1000000000000005
0.824175673,512.9322800570786,18.3,4.2
1.015100437,202.0346900195033,17.1,4.2
1.118508626,64.81972458357878,15.9,4.5
1.190438481,1.7235613797864107,15.1,4.4
1.379658572,0.0,14.8,4.2
1.39368618,0.0,14.7,3.8
1.125359673,0.0,14.5,3.7
0.861698298,0.0,14.3,3.7
0.59809403,0.0,14.1,3.5
0.498689853,0.0,13.9,3.2
0.459795213,0.0,13.8,3.2
0.456545041,0.0,13.8,3.3000000000000003
0.4683437,0.0,13.7,3.4000000000000004
0.52713855,0.0,13.5,3.5
0.696450749,8.617806898932052,13.5,3.4000000000000004
0.897769567,40.17749243034386,13.5,3.3000000000000003
0.825016607,133.8328967254879,13.6,3.3000000000000003
0.743009841,137.74532813737284,14.2,3.6
0.760770781,317.0252731848439,14.5,3.8
0.75252989,260.7975859267023,14.7,3.8
0.725565121,239.79496538984293,14.9,3.8
0.700610202,605.4615179519767,15.3,4.1000000000000005
0.688165232,545.9325511542712,15.8,4.5
0.713947249,455.7009482311374,16.0,4.9
0.824175673,483.3945351076624,16.0,5.0
1.024625851,262.77344701804736,15.1,4.5
1.118508626,60.892424505600744,14.2,3.8
1.190438481,0.8617806898932053,13.6,3.6
1.379658572,0.0,13.5,3.9
1.39368618,0.0,13.4,4.2
1.132029695,0.0,13.3,4.3
0.882004757,0.0,13.1,4.4
0.634155459,0.0,12.9,4.4
0.545543716,0.0,12.6,4.3
0.50505675,0.0,12.3,4.0
0.498452718,0.0,12.1,3.7
0.496821913,0.0,11.9,3.4000000000000004
0.543223751,0.0,11.8,3.1
0.697497043,22.415555563581822,12.3,3.0
0.897386652,138.13420655106154,13.2,3.1
0.816540756,331.66993390929747,14.2,3.1
0.729719691,490.78577430501076,15.3,3.1
0.732519166,658.0892465135926,16.2,3.1
0.733780742,885.0200815978105,16.900000000000002,3.2
0.719209716,963.6717812877195,17.400000000000002,3.3000000000000003
0.6966506,963.0460767374135,17.6,3.5
0.688165232,868.8950358757238,17.400000000000002,3.5
0.713947249,710.2816539862439,17.1,3.4000000000000004
0.824175673,498.91251715047093,16.900000000000002,3.3000000000000003
1.015100437,259.8147901845865,16.1,3.1
1.118508626,65.10735690493544,15.2,3.0
1.190438481,3.446206645101982,14.2,2.9000000000000004
1.379658572,0.0,13.6,3.0
1.39368618,0.0,13.4,2.9000000000000004
1.125359673,0.0,13.3,2.7
0.861698298,0.0,13.3,2.5
0.610405075,0.0,13.1,2.2
0.526482654,0.0,12.9,2.1
0.492459835,0.0,12.7,2.0
0.487977521,0.0,12.5,1.8
0.490750943,0.0,12.4,1.6
0.539964161,0.0,12.6,1.5
0.692607234,26.77531581716439,13.8,1.6
0.892982546,143.38461486439218,15.7,1.8
0.816405877,383.1424884149582,17.900000000000002,2.2
0.729236245,620.0425714030656,20.0,2.5
0.725326743,814.17773569424,21.6,2.6
0.733780742,948.4833485141879,22.700000000000003,2.8000000000000003
0.719209716,1005.3339368203627,23.4,3.3000000000000003
0.6966506,983.3160626391134,23.8,3.8
0.688165232,886.4179704200099,23.8,4.2
0.713947249,726.2460230757526,23.5,4.3
0.824175673,510.2561872677556,23.3,4.4
1.015100437,266.20082289732704,21.4,4.0
1.118508626,67.41888249505905,19.1,3.1
1.190438481,3.446363691830262,17.0,2.1
1.379658572,0.0,16.3,1.4
1.39368618,0.0,16.2,0.9
1.125359673,0.0,16.2,0.7000000000000001
0.861698298,0.0,16.3,0.8
0.59809403,0.0,16.5,0.8
0.505592346,0.0,16.5,0.9
0.466487649,0.0,16.5,1.0
0.464314406,0.0,16.3,1.0
0.471850314,0.0,16.2,1.0
0.526263382,0.0,16.3,1.0
0.675416879,28.497283599995246,17.6,0.8
0.903441395,145.1942408289173,20.1,1.1
0.841509118,384.3163907863877,22.8,1.6
0.768713845,619.9412741889271,25.200000000000003,2.1
0.783344698,813.889441438027,26.9,2.5
0.786269502,944.880618553193,27.9,2.7
0.767020223,999.7933991421108,28.5,2.8000000000000003
0.740238632,980.2427754537147,28.5,3.0
0.727290804,891.2904890988386,28.200000000000003,3.2
0.751006222,729.358145777331,27.6,3.3000000000000003
0.860093592,514.1684871978094,27.200000000000003,3.5
1.050452367,267.6326658329082,24.8,3.5
1.152818942,64.68819884599662,22.1,2.9000000000000004
1.224683235,4.307924535907067,20.0,2.3000000000000003
1.414513942,0.0,19.6,1.7000000000000002
1.429293038,0.0,19.9,1.3
1.153652885,0.0,20.4,1.0
0.877233144,0.0,20.9,0.9
0.609829801,0.0,20.9,1.0
0.522534788,0.0,20.700000000000003,1.2000000000000002
0.48643622,0.0,20.5,1.1
0.481926221,0.0,20.4,1.0
0.489967847,0.0,20.4,0.8
0.545754373,0.0,20.700000000000003,0.7000000000000001
0.713114648,28.52212976718496,21.9,0.5
0.919140381,145.86067228305194,23.9,0.4
0.851014972,386.9156622063843,26.0,0.6000000000000001
0.775059561,623.4147397133692,27.6,1.2000000000000002
0.787472209,817.6936992061735,28.5,1.8
0.786985442,951.6579043907439,28.8,2.4000000000000004
0.767020223,1007.6369710383725,28.8,3.0
0.740238632,989.1699945878879,28.4,3.7
0.727290804,896.1744659097291,27.8,4.2
0.751006222,736.5114553444267,27.0,4.2
0.860093592,520.146530185937,26.6,4.1000000000000005
1.050452367,264.8179183912303,20.200000000000003,3.4000000000000004
1.152818942,71.68465982295133,18.4,2.7
1.224683235,4.30856881935435,16.900000000000002,1.8
1.414513942,0.0,16.400000000000002,1.1
1.429293038,0.0,16.1,1.0
1.153652885,0.0,15.7,1.5
0.877233144,0.0,15.3,1.8
0.609538866,0.0,14.9,1.9
0.497156714,0.0,14.4,2.0
0.450765172,0.0,13.9,2.0
0.439028087,0.0,13.5,1.9
0.437583332,0.0,13.3,1.9
0.486615417,0.0,13.4,2.0
0.615801204,28.479788538394843,14.4,2.6
0.805820141,72.11102696546364,15.9,3.2
0.738659232,150.96592479360504,17.1,3.5
0.695980342,259.8377142766789,18.0,3.6
0.707665163,312.5998677523297,18.7,3.6
0.722968309,571.1030970470423,19.3,3.7
0.708422963,884.7258886584498,19.6,3.9
0.685831825,798.5666766278893,19.700000000000003,4.1000000000000005
0.677368687,236.0895953987193,19.4,4.2
0.703246984,167.18545383928185,18.9,4.1000000000000005
0.813251263,126.68176141430118,18.2,3.9
0.994741142,238.6059837125939,17.2,3.6
1.074691775,73.23657478841605,16.0,3.1
1.104867158,4.30872286311982,14.9,2.6
1.266670316,0.0,14.4,2.3000000000000003
1.366605015,0.0,14.3,2.1
1.123960697,0.0,14.1,2.1
0.864109003,0.0,14.0,1.9
0.599062121,0.0,13.8,1.6
0.497156714,0.0,13.7,1.4
0.450765172,0.0,13.5,1.4
0.439028087,0.0,13.3,1.4
0.437583332,0.0,13.0,1.3
0.486615417,0.0,13.0,1.2000000000000002
0.615801204,31.913953071276513,13.5,1.0
0.805820141,68.08067450156322,14.6,1.1
0.738659232,155.04197574919522,16.2,1.1
0.695980342,337.93358130622903,17.900000000000002,1.2000000000000002
0.707665163,769.4026156055271,19.3,1.6
0.722968309,892.8538772328665,20.3,2.2
0.708422963,946.3733927187533,20.8,2.8000000000000003
0.685831825,931.6233321750781,20.9,3.2
0.677368687,846.9765472930857,20.6,3.4000000000000004
0.703246984,694.0095986812128,20.0,3.4000000000000004
0.813251263,489.06067285852413,19.0,3.3000000000000003
0.994741142,259.76390458714155,17.6,3.2
1.074691775,79.47513068195816,16.0,2.9000000000000004
1.104867158,3.447072633887708,14.9,2.5
1.266670316,0.0,14.7,2.3000000000000003
1.366605015,0.0,14.6,2.2
1.123960697,0.0,14.5,2.2
0.864109003,0.0,14.4,2.4000000000000004
0.599062121,0.0,14.3,2.3000000000000003
0.497156714,0.0,14.2,2.4000000000000004
0.450765172,0.0,14.0,2.6
0.439028087,0.0,13.9,2.8000000000000003
0.437583332,0.0,13.8,2.7
0.486615417,0.0,13.8,2.4000000000000004
0.615801204,32.78027930732339,14.0,2.2
0.805820141,100.52143229843396,14.5,2.0
0.738659232,176.74417629474803,15.1,1.8
0.695980342,257.04301611383386,16.2,1.5
0.707665163,501.59624421880324,17.7,1.4
0.722968309,631.4025495960927,19.200000000000003,1.7000000000000002
0.708422963,957.0129483469083,20.3,2.3000000000000003
0.685831825,940.910221201032,20.700000000000003,2.8000000000000003
0.677368687,851.5178452082863,20.8,3.0
0.703246984,697.025073525029,20.4,3.0
0.813251263,490.76911353671875,19.700000000000003,2.9000000000000004
0.994741142,259.18666140603005,18.5,2.7
1.074691775,75.66765397112961,16.7,2.4000000000000004
1.104867158,4.308996434705103,15.0,2.0
1.266670316,0.0,14.4,1.6
1.366605015,0.0,14.4,1.6
1.123960697,0.0,14.4,1.5
0.864109003,0.0,14.2,1.3
0.599062121,0.0,14.1,1.2000000000000002
0.497156714,0.0,13.9,1.3
0.450765172,0.0,13.6,1.5
0.439028087,0.0,13.2,1.6
0.437583332,0.0,12.9,1.7000000000000002
0.486615417,0.0,13.1,1.7000000000000002
0.615801204,36.244854089346774,14.8,1.9
0.805820141,145.2888241598931,17.3,2.1
0.738659232,376.2857160536941,19.9,2.2
0.695980342,611.1328853697736,22.3,2.3000000000000003
0.707665163,797.0377160349415,24.3,2.3000000000000003
0.722968309,921.1878857070545,25.6,2.3000000000000003
0.708422963,974.7593231785137,26.200000000000003,2.2
0.685831825,956.3443407697295,26.200000000000003,2.3000000000000003
0.677368687,864.7303868925823,25.9,2.7
0.703246984,707.5952680721877,25.3,3.0
0.813251263,499.4705034332659,24.200000000000003,3.3000000000000003
0.994741142,263.51931251269986,22.6,3.2
1.074691775,72.48604620765641,20.200000000000003,2.6
1.104867158,6.0327756986747705,18.2,1.8
1.266670316,0.0,17.400000000000002,1.1
1.366605015,0.0,17.1,0.7000000000000001
1.123960697,0.0,17.0,0.6000000000000001
0.864109003,0.0,16.900000000000002,0.7000000000000001
0.599062121,0.0,16.8,0.8
0.497156714,0.0,16.5,1.0
0.450765172,0.0,16.1,1.0
0.439028087,0.0,15.7,1.0
0.437583332,0.0,15.4,0.9
0.486615417,0.0,15.4,0.9
0.615801204,34.53353225712894,16.5,1.0
0.805820141,82.04472671771464,18.5,0.9
0.738659232,181.69831379165294,20.700000000000003,0.8
0.695980342,608.8647267128995,22.700000000000003,1.1
0.707665163,797.1522694472114,24.0,1.9
0.722968309,925.081455139055,24.700000000000003,2.7
0.708422963,979.7775512544874,25.0,3.5
0.685831825,960.2401225201426,25.0,4.0
0.677368687,873.004090296044,24.9,4.3
0.703246984,715.4433161282574,24.4,4.4
0.813251263,502.540432096379,23.700000000000003,4.3
0.994741142,266.51192110715795,22.5,3.8
1.074691775,75.77508968853306,20.700000000000003,3.0
1.104867158,6.032952693679851,19.3,2.4000000000000004
1.266670316,0.0,18.8,2.1
1.366605015,0.0,18.5,1.9
1.123960697,0.0,18.2,1.6
0.864109003,0.0,17.900000000000002,1.5
0.599062121,0.0,17.6,1.6
0.501103738,0.0,17.2,1.6
0.45337641,0.0,16.7,1.3
0.440393491,0.0,16.3,0.8
0.440254488,0.0,15.9,0.6000000000000001
0.49071211,0.0,15.7,0.8
0.626426716,33.705898161100045,16.900000000000002,1.1
0.826981503,119.26320904561189,18.9,1.4
0.771096532,383.3817425915341,20.5,1.6
0.741011401,611.949444696172,21.9,2.0
0.758581393,800.9400702071081,23.0,2.4000000000000004
0.775457068,928.331411066082,23.6,2.8000000000000003
0.756233469,982.3476617364555,23.700000000000003,3.1
0.729419858,963.1911121788617,23.6,3.2
0.716494259,869.9098543096738,23.4,3.2
0.740305957,715.0687446044351,23.0,3.2
0.849169183,504.93297698907736,22.4,3.1
1.030093072,264.15990775920756,21.3,3.0
1.10900209,67.0250137709715,19.6,2.6
1.139111912,7.7575151115159,18.0,2.1
1.301525687,0.0,17.2,1.6
1.402211873,0.0,16.7,1.2000000000000002
1.152253909,0.0,16.3,1.2000000000000002
0.879643849,0.0,16.1,1.3
0.605635804,0.0,15.8,1.3
0.501103738,0.0,15.5,1.3
0.45337641,0.0,15.3,1.4
0.440393491,0.0,15.0,1.5
0.440254488,0.0,14.8,1.5
0.49071211,0.0,14.9,1.4
0.626426716,29.336245214671166,15.8,1.6
0.826981503,86.19803749119984,17.2,1.7000000000000002
0.771096532,158.19644693327646,18.6,1.8
0.741011401,294.3687741935738,20.1,2.1
0.758581393,783.9330283230344,21.0,2.5
0.775457068,907.1850180719596,21.4,3.0
0.756233469,821.747392540606,21.4,3.3000000000000003
0.729419858,613.9525132550157,21.4,3.6
0.716494259,639.1066506068772,21.200000000000003,4.1000000000000005
0.740305957,496.89606642828494,20.6,4.5
0.849169183,260.15577789282327,19.6,4.5
1.030093072,118.41263417206788,18.4,4.3
1.10900209,73.0128744699003,17.0,3.9
1.139111912,7.757238508500052,16.0,3.6
1.301525687,0.0,15.6,3.5
1.402211873,0.0,15.3,3.5
1.152253909,0.0,15.0,3.5
0.879643849,0.0,14.8,3.4000000000000004
0.605635804,0.0,14.6,3.3000000000000003
0.497156714,0.0,14.5,3.3000000000000003
0.450765172,0.0,14.3,3.3000000000000003
0.439028087,0.0,14.1,3.3000000000000003
0.437583332,0.0,14.0,3.3000000000000003
0.486615417,0.0,14.0,3.4000000000000004
0.615801204,38.84583089694102,14.4,3.6
0.805820141,89.38231555068094,15.0,3.8
0.738659232,139.92286214140455,15.8,3.9
0.695980342,346.02828489620924,16.6,4.0
0.707665163,489.1995767256615,17.400000000000002,4.2
0.722968309,731.312961724695,18.1,4.4
0.708422963,787.407177674094,18.7,4.800000000000001
0.685831825,878.872281782442,18.9,5.300000000000001
0.677368687,754.8008942014598,18.7,5.7
0.703246984,250.76065262657954,18.1,5.9
0.813251263,142.81218929322856,17.3,5.800000000000001
0.994741142,72.55473297441455,16.3,5.5
1.074691775,63.389331698946016,15.1,4.9
1.104867158,7.757145957291101,14.1,4.4
1.266670316,0.0,13.8,4.1000000000000005
1.366605015,0.0,13.7,4.0
1.123960697,0.0,13.7,3.9
0.864109003,0.0,13.6,3.8
0.599062121,0.0,13.6,3.7
0.497156714,0.0,13.7,3.6
0.450765172,0.0,13.6,3.4000000000000004
0.439028087,0.0,13.6,3.2
0.437583332,0.0,13.6,3.0
0.486615417,0.0,13.7,2.8000000000000003
0.615801204,40.580734784940304,14.0,2.7
0.805820141,120.21665802743418,14.7,2.6
0.738659232,215.6119637816891,15.7,2.6
0.695980342,507.0018565052423,16.900000000000002,2.9000000000000004
0.707665163,788.1335064620865,18.2,3.4000000000000004
0.722968309,913.4007677711855,19.1,4.1000000000000005
0.708422963,968.7837270368692,19.4,4.6000000000000005
0.685831825,951.0878884347968,19.3,5.0
0.677368687,864.0080189155456,19.1,5.2
0.703246984,711.5119949323051,18.7,5.300000000000001
0.813251263,504.8015784062839,18.1,5.300000000000001
0.994741142,265.53671671839794,17.3,5.2
1.074691775,69.05205242348603,16.0,4.7
1.104867158,8.616140429053049,14.7,4.1000000000000005
1.266670316,0.0,14.0,3.7
1.366605015,0.0,13.5,3.4000000000000004
1.123960697,0.0,13.2,3.1
0.864109003,0.0,13.0,2.9000000000000004
0.599062121,0.0,12.9,2.8000000000000003
0.497156714,0.0,12.7,2.8000000000000003
0.450765172,0.0,12.6,2.8000000000000003
0.439028087,0.0,12.5,2.8000000000000003
0.437583332,0.0,12.7,2.7
0.486615417,0.0,13.0,2.5
0.615801204,44.828534577942996,14.0,2.5
0.805820141,153.12931991703007,15.5,2.7
0.738659232,382.8300532797286,17.2,3.0
0.695980342,610.029549658617,18.8,3.4000000000000004
0.707665163,794.3862908813852,20.1,3.8
0.722968309,917.8377238954763,20.8,4.2
0.708422963,960.7847868753172,20.9,4.7
0.685831825,952.9324896190875,20.700000000000003,5.300000000000001
0.677368687,863.5348741852437,20.200000000000003,5.6000000000000005
0.703246984,710.6646938803531,19.5,5.6000000000000005
0.813251263,495.92811665254584,18.6,5.5
0.994741142,267.07445034594735,17.6,5.4
1.074691775,75.92921537727167,16.400000000000002,5.2
1.104867158,7.75442979896679,15.3,4.9
1.266670316,0.0,14.5,4.7
1.366605015,0.0,13.7,4.4
1.123960697,0.0,12.9,3.8
0.864109003,0.0,12.3,3.3000000000000003
0.599062121,0.0,12.0,3.0
0.497156714,0.0,11.7,2.7
0.450765172,0.0,11.5,2.4000000000000004
0.439028087,0.0,11.5,2.3000000000000003
0.437583332,0.0,11.6,2.1
0.486615417,0.0,11.9,1.9
0.615801204,41.435259598083185,12.6,1.8
0.805820141,160.2154626955575,13.9,2.2
0.738659232,391.07590616934624,15.5,2.9000000000000004
0.695980342,622.3320711430486,17.1,3.9
0.707665163,812.1433738295343,18.1,4.800000000000001
0.722968309,940.526417576169,18.6,5.300000000000001
0.708422963,998.8781611682085,18.8,5.6000000000000005
0.685831825,977.6281045513331,18.9,5.800000000000001
