Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,-8,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2019,1,1,0,30,4.6000000000000005,1.29,0.015,0.67,0,0,0,0,0,0.1,0,0,0,0,0.328,72.39,164.79,0.86,0.12,1019,0.30000000000000004,26,3.9000000000000004
2019,1,1,1,30,4.5,1.32,0.015,0.67,0,0,0,0,0,-0.30000000000000004,0,0,0,0,0.327,70.89,157.88,0.86,0.12,1020,0.30000000000000004,26,3.9000000000000004
2019,1,1,2,30,4.5,1.33,0.014,0.67,0,0,0,0,0,-0.8,0,0,0,0,0.325,68.5,147.25,0.86,0.12,1020,0.30000000000000004,27,3.9000000000000004
2019,1,1,3,30,4.3,1.34,0.014,0.67,0,0,0,0,0,-1.3,0,0,0,0,0.324,67.1,135.62,0.86,0.12,1021,0.30000000000000004,28,3.8000000000000003
2019,1,1,4,30,4,1.35,0.014,0.67,0,0,0,0,0,-1.5,0,0,0,0,0.323,67.6,123.78,0.86,0.12,1021,0.30000000000000004,27,3.6
2019,1,1,5,30,3.7,1.35,0.014,0.67,0,0,0,0,2,-1.6,0,0,0,0,0.323,68.4,112.06,0.85,0.12,1022,0.30000000000000004,26,3.4000000000000004
2019,1,1,6,30,3.5,1.34,0.014,0.67,0,0,0,0,0,-1.7000000000000002,0,0,0,0,0.323,68.89,100.72,0.85,0.12,1023,0.30000000000000004,29,3.2
2019,1,1,7,30,4.3,1.35,0.014,0.67,10,152,11,2,3,-1.7000000000000002,7,76,29,8,0.323,65.12,89.5,0.86,0.12,1024,0.4,33,3.2
2019,1,1,8,30,6.1000000000000005,1.35,0.015,0.67,35,696,154,1,0,-1.3,44,609,14,148,0.323,59.29,80.14,0.86,0.12,1025,0.4,37,3.4000000000000004
2019,1,1,9,30,7.9,1.35,0.015,0.67,48,846,312,0,0,-2,55,818,7,310,0.322,49.54,71.8,0.88,0.12,1025,0.5,40,3.2
2019,1,1,10,30,9.600000000000001,0.97,0.022,0.67,58,911,437,0,0,-3.1,58,911,0,437,0.319,40.86,65.39,0.89,0.12,1024,0.5,38,2.6
2019,1,1,11,30,10.9,1.01,0.022,0.67,61,937,507,0,0,-4.2,70,915,7,506,0.315,34.5,61.57,0.89,0.12,1024,0.6000000000000001,28,2.1
2019,1,1,12,30,11.8,1.06,0.022,0.67,62,941,520,0,0,-4.9,62,941,0,520,0.31,30.82,60.85,0.89,0.12,1023,0.6000000000000001,17,2.1
2019,1,1,13,30,12.200000000000001,0.99,0.024,0.67,61,915,472,0,0,-4.9,61,915,0,472,0.305,29.97,63.33,0.89,0.12,1023,0.6000000000000001,12,2.1
2019,1,1,14,30,12.100000000000001,1.01,0.026000000000000002,0.67,57,853,367,4,0,-4.6000000000000005,88,752,50,362,0.301,30.88,68.66,0.9,0.12,1023,0.7000000000000001,14,1.8
2019,1,1,15,30,11.200000000000001,1.03,0.028,0.67,47,728,220,2,0,-2.3000000000000003,58,661,21,215,0.296,38.95,76.22,0.9,0.12,1023,0.7000000000000001,15,1.2000000000000002
2019,1,1,16,30,10.200000000000001,1.04,0.029,0.67,27,421,61,3,0,-1.5,32,222,43,50,0.293,44.18,85.33,0.9,0.12,1023,0.8,169,0.8
2019,1,1,17,30,9.700000000000001,1.04,0.028,0.67,0,0,0,0,0,-3.7,0,0,0,0,0.291,38.730000000000004,95.85000000000001,0.9,0.12,1024,0.8,307,0.8
2019,1,1,18,30,9.3,1.04,0.027,0.67,0,0,0,0,3,-3.6,0,0,0,0,0.28800000000000003,39.95,106.94,0.9,0.12,1024,0.8,284,1
2019,1,1,19,30,8.9,1.04,0.027,0.67,0,0,0,0,3,-3.2,0,0,0,0,0.28600000000000003,42.52,118.52,0.9,0.12,1024,0.8,276,1.2000000000000002
2019,1,1,20,30,8.6,1.04,0.028,0.67,0,0,0,0,3,-2.4000000000000004,0,0,0,0,0.28500000000000003,45.980000000000004,130.33,0.89,0.12,1024,0.8,275,1.4000000000000001
2019,1,1,21,30,8.3,1.04,0.027,0.67,0,0,0,0,0,-1.6,0,0,0,0,0.28400000000000003,49.88,142.11,0.89,0.12,1024,0.8,278,1.6
2019,1,1,22,30,8,1.05,0.026000000000000002,0.67,0,0,0,0,0,-0.7000000000000001,0,0,0,0,0.28200000000000003,54.17,153.33,0.88,0.12,1023,0.9,284,1.7000000000000002
2019,1,1,23,30,7.7,1.06,0.027,0.67,0,0,0,0,0,0.30000000000000004,0,0,0,0,0.281,59.370000000000005,162.46,0.88,0.12,1023,0.9,292,1.8
2019,1,2,0,30,7.6000000000000005,1.07,0.027,0.67,0,0,0,0,0,1.3,0,0,0,0,0.279,64.29,164.73,0.89,0.12,1023,1,300,1.9000000000000001
2019,1,2,1,30,7.5,1.07,0.028,0.67,0,0,0,0,0,2,0,0,0,0,0.277,68.16,157.89000000000001,0.89,0.12,1024,1.1,314,1.7000000000000002
2019,1,2,2,30,7.2,1.08,0.03,0.67,0,0,0,0,0,2.4000000000000004,0,0,0,0,0.275,71.49,147.29,0.89,0.12,1024,1.1,336,1.5
2019,1,2,3,30,6.800000000000001,1.08,0.03,0.67,0,0,0,0,0,2.6,0,0,0,0,0.272,74.5,135.66,0.89,0.12,1023,1.1,184,1.4000000000000001
2019,1,2,4,30,6.2,1.09,0.03,0.67,0,0,0,0,0,2.6,0,0,0,0,0.271,77.78,123.82000000000001,0.88,0.12,1023,1.1,26,1.4000000000000001
2019,1,2,5,30,5.5,1.1,0.03,0.67,0,0,0,0,0,2.6,0,0,0,0,0.271,81.32000000000001,112.11,0.88,0.12,1023,1.1,38,1.5
2019,1,2,6,30,4.800000000000001,1.1300000000000001,0.03,0.67,0,0,0,0,0,2.4000000000000004,0,0,0,0,0.271,84.26,100.76,0.88,0.12,1024,1.1,47,1.6
2019,1,2,7,30,5.2,1.16,0.03,0.67,9,111,10,0,0,2.2,9,111,0,10,0.27,80.79,89.52,0.88,0.12,1024,1.1,54,1.9000000000000001
2019,1,2,8,30,6.7,1.19,0.029,0.67,40,616,145,0,0,2.3000000000000003,40,616,0,145,0.268,73.61,80.15,0.88,0.12,1025,1.1,62,2
2019,1,2,9,30,8.4,1.21,0.027,0.67,52,796,301,0,0,2,52,796,0,301,0.266,64.22,71.79,0.87,0.12,1025,1.1,69,1.9000000000000001
2019,1,2,10,30,10.3,1.31,0.024,0.67,58,877,424,0,0,1.6,58,877,0,424,0.265,54.620000000000005,65.35,0.87,0.12,1025,1.1,72,1.7000000000000002
2019,1,2,11,30,11.8,1.31,0.025,0.67,61,911,496,0,0,1.1,61,911,0,496,0.265,47.800000000000004,61.5,0.87,0.12,1024,1.1,67,1.6
2019,1,2,12,30,12.8,1.32,0.025,0.67,64,913,510,0,0,0.9,64,913,0,510,0.265,44.18,60.75,0.88,0.12,1023,1.1,59,1.6
2019,1,2,13,30,13.3,1.16,0.03,0.67,63,888,463,0,0,1.1,63,888,0,463,0.266,43.31,63.21,0.89,0.12,1023,1.1,56,1.6
2019,1,2,14,30,13.100000000000001,1.1500000000000001,0.03,0.67,58,831,362,0,0,1.5,58,831,0,362,0.266,45.1,68.53,0.89,0.12,1022,1.1,61,1.4000000000000001
2019,1,2,15,30,12.200000000000001,1.1500000000000001,0.031,0.67,48,708,218,0,0,2.5,48,708,0,218,0.267,51.660000000000004,76.09,0.89,0.12,1023,1.1,71,1.1
2019,1,2,16,30,11,1.16,0.033,0.67,27,403,61,0,0,3,27,403,0,61,0.267,57.9,85.19,0.9,0.12,1023,1.1,84,1.1
2019,1,2,17,30,10.4,1.17,0.037,0.67,0,0,0,0,0,1.3,0,0,0,0,0.269,53.4,95.71000000000001,0.9,0.12,1023,1.1,97,1.2000000000000002
2019,1,2,18,30,9.9,1.17,0.04,0.67,0,0,0,0,0,1.2000000000000002,0,0,0,0,0.27,54.59,106.8,0.9,0.12,1023,1.1,106,1.3
2019,1,2,19,30,9.4,1.17,0.04,0.67,0,0,0,0,0,1.2000000000000002,0,0,0,0,0.271,56.75,118.38,0.89,0.12,1023,1.1,106,1.4000000000000001
2019,1,2,20,30,8.9,1.16,0.038,0.67,0,0,0,0,0,1.2000000000000002,0,0,0,0,0.271,58.59,130.19,0.89,0.12,1023,1.1,102,1.5
2019,1,2,21,30,8.4,1.16,0.039,0.67,0,0,0,0,0,1.1,0,0,0,0,0.272,60.2,141.97,0.9,0.12,1023,1.1,94,1.6
2019,1,2,22,30,7.9,1.16,0.042,0.67,0,0,0,0,0,1.1,0,0,0,0,0.272,62.38,153.19,0.9,0.12,1023,1.1,87,1.7000000000000002
2019,1,2,23,30,7.4,1.16,0.042,0.67,0,0,0,0,0,1.3,0,0,0,0,0.272,65.4,162.33,0.89,0.12,1023,1.1,84,1.9000000000000001
2019,1,3,0,30,6.6000000000000005,1.1500000000000001,0.041,0.67,0,0,0,0,0,1.5,0,0,0,0,0.272,69.7,164.67000000000002,0.89,0.12,1023,1.1,84,2.1
2019,1,3,1,30,5.9,1.1500000000000001,0.041,0.67,0,0,0,0,0,1.5,0,0,0,0,0.271,73.16,157.9,0.89,0.12,1023,1.1,81,2.2
2019,1,3,2,30,5.5,1.1500000000000001,0.043000000000000003,0.67,0,0,0,0,7,1.4000000000000001,0,0,0,0,0.27,74.86,147.32,0.9,0.12,1023,1.1,76,2.3000000000000003
2019,1,3,3,30,5.300000000000001,1.1500000000000001,0.045,0.67,0,0,0,0,4,1.4000000000000001,0,0,0,0,0.269,76.03,135.71,0.9,0.12,1023,1.1,73,2.3000000000000003
2019,1,3,4,30,5,1.16,0.047,0.67,0,0,0,0,0,1.6,0,0,0,0,0.269,78.57000000000001,123.87,0.9,0.12,1022,1.1,75,2.4000000000000004
2019,1,3,5,30,4.6000000000000005,1.17,0.044,0.67,0,0,0,0,0,1.7000000000000002,0,0,0,0,0.269,81.21000000000001,112.15,0.9,0.12,1023,1.1,75,2.3000000000000003
2019,1,3,6,30,4.3,1.16,0.042,0.67,0,0,0,0,0,1.6,0,0,0,0,0.269,82.77,100.79,0.9,0.12,1023,1.1,75,2.2
2019,1,3,7,30,5.1000000000000005,1.16,0.043000000000000003,0.67,9,94,10,0,0,1.8,9,94,0,10,0.268,79.15,89.54,0.9,0.12,1023,1.1,75,2.2
2019,1,3,8,30,6.9,1.16,0.043000000000000003,0.67,43,584,143,2,0,2.7,54,476,21,135,0.267,74.49,80.15,0.9,0.12,1023,1.1,76,2.4000000000000004
2019,1,3,9,30,8.8,1.16,0.041,0.67,57,776,300,0,0,2.8000000000000003,57,776,0,300,0.266,66.25,71.76,0.9,0.12,1023,1,80,2.5
2019,1,3,10,30,10.700000000000001,1.23,0.037,0.67,65,861,425,1,0,2.6,65,861,100,425,0.265,57.43,65.3,0.9,0.12,1022,1,85,2.5
2019,1,3,11,30,11.8,1.23,0.04,0.67,70,892,497,0,0,2,70,892,43,497,0.264,51.04,61.43,0.91,0.12,1021,1,85,2.4000000000000004
2019,1,3,12,30,12.100000000000001,1.23,0.044,0.67,72,892,509,0,7,2,203,387,7,393,0.263,50,60.65,0.91,0.12,1020,1.1,80,2.2
2019,1,3,13,30,12,1.3,0.044,0.67,69,873,464,0,7,2.3000000000000003,187,356,0,348,0.262,51.56,63.09,0.91,0.12,1019,1.1,73,2
2019,1,3,14,30,11.9,1.32,0.043000000000000003,0.67,62,822,365,4,7,2.8000000000000003,141,434,50,301,0.262,53.79,68.4,0.9,0.12,1019,1,69,2
2019,1,3,15,30,10.9,1.32,0.04,0.67,50,704,221,4,7,3.5,82,500,57,203,0.262,60.32,75.95,0.9,0.12,1019,1,69,1.8
2019,1,3,16,30,9.3,1.3,0.039,0.67,28,407,63,7,4,4.3,37,5,100,37,0.262,70.92,85.05,0.9,0.11,1019,1,68,1.7000000000000002
2019,1,3,17,30,8.4,1.28,0.04,0.67,0,0,0,0,3,3.5,0,0,0,0,0.261,71.48,95.56,0.9,0.11,1019,0.9,69,1.7000000000000002
2019,1,3,18,30,7.9,1.27,0.041,0.67,0,0,0,0,7,3.4000000000000004,0,0,0,0,0.259,73.11,106.66,0.9,0.11,1019,0.9,73,1.7000000000000002
2019,1,3,19,30,7.7,1.27,0.042,0.67,0,0,0,0,7,3.3000000000000003,0,0,0,0,0.259,73.55,118.24000000000001,0.91,0.11,1019,0.9,77,1.6
2019,1,3,20,30,7.6000000000000005,1.26,0.044,0.67,0,0,0,0,7,3.3000000000000003,0,0,0,0,0.259,74.18,130.05,0.91,0.11,1019,0.9,81,1.5
2019,1,3,21,30,7.6000000000000005,1.26,0.046,0.67,0,0,0,0,7,3.4000000000000004,0,0,0,0,0.259,74.66,141.82,0.91,0.11,1019,1,85,1.6
2019,1,3,22,30,7.5,1.26,0.047,0.67,0,0,0,0,8,3.5,0,0,0,0,0.26,75.96000000000001,153.05,0.91,0.11,1018,0.9,88,1.6
2019,1,3,23,30,7.300000000000001,1.27,0.046,0.67,0,0,0,0,4,3.7,0,0,0,0,0.261,77.85000000000001,162.19,0.9,0.11,1018,0.9,90,1.7000000000000002
2019,1,4,0,30,7.1000000000000005,1.28,0.045,0.67,0,0,0,0,7,3.8000000000000003,0,0,0,0,0.262,79.36,164.59,0.9,0.11,1018,0.9,91,1.8
2019,1,4,1,30,6.800000000000001,1.29,0.044,0.67,0,0,0,0,7,3.8000000000000003,0,0,0,0,0.263,81.29,157.9,0.9,0.11,1017,0.9,90,1.8
2019,1,4,2,30,6.5,1.31,0.042,0.67,0,0,0,0,7,3.8000000000000003,0,0,0,0,0.263,82.78,147.35,0.9,0.11,1017,0.9,87,1.8
2019,1,4,3,30,6.2,1.31,0.041,0.67,0,0,0,0,7,3.7,0,0,0,0,0.263,83.92,135.74,0.9,0.11,1016,0.9,84,1.9000000000000001
2019,1,4,4,30,5.9,1.32,0.041,0.67,0,0,0,0,8,3.6,0,0,0,0,0.263,85.4,123.9,0.9,0.11,1016,0.9,83,2
2019,1,4,5,30,5.800000000000001,1.33,0.04,0.67,0,0,0,0,7,3.6,0,0,0,0,0.264,85.97,112.18,0.89,0.11,1016,0.9,83,2
2019,1,4,6,30,5.7,1.34,0.04,0.67,0,0,0,0,7,3.7,0,0,0,0,0.265,87.01,100.81,0.89,0.11,1016,0.9,82,1.9000000000000001
2019,1,4,7,30,6.4,1.34,0.04,0.67,9,102,10,4,7,4,4,0,57,4,0.266,84.45,89.55,0.89,0.11,1016,0.9,78,2
2019,1,4,8,30,7.7,1.34,0.042,0.67,42,598,144,6,4,4.7,81,98,93,98,0.267,81.22,80.14,0.89,0.11,1016,0.9,74,2.2
2019,1,4,9,30,9.200000000000001,1.32,0.042,0.67,58,777,301,6,7,5,119,430,79,254,0.267,75.10000000000001,71.74,0.89,0.11,1016,1,77,2.2
2019,1,4,10,30,10.9,1.36,0.04,0.67,65,860,425,2,7,5.6000000000000005,166,414,29,339,0.267,69.63,65.25,0.89,0.11,1015,1,89,2.3000000000000003
2019,1,4,11,30,12.4,1.35,0.041,0.67,69,895,498,0,0,6.2,85,841,7,488,0.267,65.75,61.34,0.9,0.11,1014,1,105,2.3000000000000003
2019,1,4,12,30,13.4,1.33,0.04,0.67,70,896,511,0,0,7,85,845,0,501,0.266,65.39,60.54,0.91,0.11,1013,1.1,120,2.4000000000000004
2019,1,4,13,30,14,1.1,0.045,0.67,69,870,465,0,0,7.6000000000000005,84,819,0,456,0.265,65.43,62.96,0.91,0.11,1012,1.1,129,2.3000000000000003
2019,1,4,14,30,13.9,1.1300000000000001,0.043000000000000003,0.67,63,813,364,0,0,7.9,63,813,0,364,0.265,66.94,68.26,0.91,0.11,1012,1.2000000000000002,136,2.2
2019,1,4,15,30,12.9,1.16,0.043000000000000003,0.67,52,689,221,0,0,8.3,52,689,0,221,0.266,73.7,75.8,0.92,0.11,1012,1.2000000000000002,142,2
2019,1,4,16,30,11.4,1.19,0.046,0.67,30,388,64,0,0,8.200000000000001,30,388,0,64,0.268,80.53,84.91,0.92,0.11,1012,1.2000000000000002,147,1.9000000000000001
2019,1,4,17,30,10.5,1.22,0.046,0.67,0,0,0,0,7,7.5,0,0,0,0,0.27,81.88,95.41,0.92,0.11,1012,1.2000000000000002,152,2.1
2019,1,4,18,30,9.9,1.24,0.046,0.67,0,0,0,0,8,7.5,0,0,0,0,0.271,84.81,106.51,0.92,0.11,1012,1.3,151,2.4000000000000004
2019,1,4,19,30,9.5,1.24,0.049,0.67,0,0,0,0,7,7.4,0,0,0,0,0.271,87.03,118.09,0.93,0.11,1011,1.3,147,2.7
2019,1,4,20,30,9.4,1.21,0.053,0.67,0,0,0,0,8,7.5,0,0,0,0,0.271,87.89,129.9,0.93,0.11,1011,1.3,146,3.1
2019,1,4,21,30,9.8,1.16,0.053,0.67,0,0,0,0,0,7.7,0,0,0,0,0.271,86.79,141.68,0.9400000000000001,0.11,1010,1.3,150,3.3000000000000003
2019,1,4,22,30,10,1.08,0.057,0.67,0,0,0,0,7,8.1,0,0,0,0,0.271,87.93,152.9,0.9400000000000001,0.11,1010,1.3,150,3.4000000000000004
2019,1,4,23,30,9.9,0.99,0.057,0.67,0,0,0,0,7,8.4,0,0,0,0,0.271,90.41,162.04,0.9500000000000001,0.11,1009,1.4000000000000001,148,3.4000000000000004
2019,1,5,0,30,9.9,0.92,0.056,0.67,0,0,0,0,7,8.6,0,0,0,0,0.271,91.89,164.5,0.9500000000000001,0.11,1009,1.4000000000000001,144,3.5
2019,1,5,1,30,10,0.88,0.059000000000000004,0.67,0,0,0,0,7,8.700000000000001,0,0,0,0,0.273,91.71000000000001,157.89000000000001,0.96,0.11,1008,1.5,142,3.8000000000000003
2019,1,5,2,30,10.100000000000001,0.87,0.056,0.67,0,0,0,0,7,8.8,0,0,0,0,0.274,91.35000000000001,147.37,0.96,0.11,1008,1.6,143,4.2
2019,1,5,3,30,10.3,0.85,0.052000000000000005,0.67,0,0,0,0,8,8.9,0,0,0,0,0.276,91.08,135.78,0.96,0.11,1007,1.8,145,4.800000000000001
2019,1,5,4,30,10.5,0.81,0.052000000000000005,0.67,0,0,0,0,8,9,0,0,0,0,0.277,90.39,123.94,0.96,0.11,1006,2,144,5.300000000000001
2019,1,5,5,30,10.8,0.77,0.052000000000000005,0.67,0,0,0,0,8,9.1,0,0,0,0,0.278,89.26,112.21000000000001,0.96,0.11,1005,2.1,145,6
2019,1,5,6,30,11,0.73,0.05,0.67,0,0,0,0,4,9.3,0,0,0,0,0.28,89.51,100.83,0.96,0.11,1005,2.3000000000000003,147,6.6000000000000005
2019,1,5,7,30,11.200000000000001,0.7000000000000001,0.054,0.67,9,57,9,4,7,9.5,3,0,57,3,0.28200000000000003,89.46000000000001,89.57000000000001,0.97,0.11,1005,2.3000000000000003,151,7
2019,1,5,8,30,11.700000000000001,0.64,0.06,0.67,47,494,132,7,4,9.8,38,1,100,38,0.28200000000000003,87.89,80.13,0.97,0.11,1005,2.3000000000000003,155,7.300000000000001
2019,1,5,9,30,12.3,0.58,0.063,0.67,66,692,283,0,4,10.100000000000001,82,9,0,85,0.28200000000000003,86.45,71.7,0.97,0.11,1004,2.2,158,7.7
2019,1,5,10,30,13,0.59,0.06,0.67,76,784,405,0,8,10.600000000000001,63,2,0,64,0.28500000000000003,85.41,65.19,0.97,0.11,1004,2,161,8
2019,1,5,11,30,13.600000000000001,0.53,0.063,0.67,84,818,477,0,8,11,149,8,0,153,0.29,84.07000000000001,61.25,0.97,0.11,1003,2,166,8.1
2019,1,5,12,30,13.9,0.45,0.07,0.67,89,809,488,0,8,11.100000000000001,112,5,0,114,0.298,83.10000000000001,60.42,0.98,0.11,1003,2,175,8
2019,1,5,13,30,13.8,0.49,0.085,0.67,94,758,440,0,6,11,82,1,0,82,0.304,83.42,62.83,0.98,0.11,1003,2.1,190,7.4
2019,1,5,14,30,13.3,0.42,0.109,0.67,91,666,339,0,4,11.200000000000001,140,23,0,149,0.308,86.96000000000001,68.11,0.98,0.11,1004,2.1,209,6.5
2019,1,5,15,30,12.700000000000001,0.37,0.111,0.67,72,523,202,1,0,11,66,294,14,139,0.309,89.24,75.65,0.98,0.11,1005,2,230,5.9
2019,1,5,16,30,12.100000000000001,0.36,0.105,0.67,37,216,57,6,4,10.200000000000001,22,26,79,24,0.311,87.92,84.76,0.98,0.11,1006,1.9000000000000001,247,5.4
2019,1,5,17,30,11.5,0.32,0.095,0.67,0,0,0,0,0,9.4,0,0,0,0,0.315,86.73,95.26,0.98,0.11,1007,1.8,258,5.1000000000000005
2019,1,5,18,30,11.100000000000001,0.27,0.083,0.67,0,0,0,0,0,8.9,0,0,0,0,0.317,86.15,106.36,0.98,0.11,1008,1.6,264,4.7
2019,1,5,19,30,10.5,0.25,0.076,0.67,0,0,0,0,0,8.5,0,0,0,0,0.319,87.66,117.94,0.98,0.11,1009,1.4000000000000001,265,4
2019,1,5,20,30,9.9,0.25,0.067,0.67,0,0,0,0,4,8.200000000000001,0,0,0,0,0.32,88.92,129.76,0.97,0.11,1010,1.3,264,3.4000000000000004
2019,1,5,21,30,9.4,0.27,0.06,0.67,0,0,0,0,4,7.800000000000001,0,0,0,0,0.319,89.51,141.53,0.97,0.11,1011,1.2000000000000002,258,2.8000000000000003
2019,1,5,22,30,9,0.31,0.058,0.67,0,0,0,0,0,7.4,0,0,0,0,0.316,89.44,152.74,0.97,0.11,1011,1.3,248,2.4000000000000004
2019,1,5,23,30,8.8,0.34,0.059000000000000004,0.67,0,0,0,0,0,7.1000000000000005,0,0,0,0,0.311,88.81,161.89000000000001,0.97,0.11,1011,1.4000000000000001,237,2.3000000000000003
2019,1,6,0,30,8.8,0.37,0.063,0.67,0,0,0,0,4,6.9,0,0,0,0,0.307,87.88,164.41,0.97,0.11,1011,1.4000000000000001,223,2.1
2019,1,6,1,30,8.8,0.37,0.065,0.67,0,0,0,0,0,7,0,0,0,0,0.303,88.35000000000001,157.87,0.97,0.11,1011,1.5,208,2.1
2019,1,6,2,30,8.8,0.38,0.065,0.67,0,0,0,0,0,7,0,0,0,0,0.299,88.18,147.39000000000001,0.97,0.11,1012,1.5,197,2.2
2019,1,6,3,30,9.1,0.39,0.065,0.67,0,0,0,0,4,7.2,0,0,0,0,0.297,87.81,135.8,0.97,0.11,1012,1.6,189,2.6
2019,1,6,4,30,9.600000000000001,0.42,0.06,0.67,0,0,0,0,8,7.6000000000000005,0,0,0,0,0.296,87.52,123.96000000000001,0.97,0.11,1011,1.7000000000000002,179,3.1
2019,1,6,5,30,9.8,0.46,0.058,0.67,0,0,0,0,6,8,0,0,0,0,0.296,88.46000000000001,112.23,0.97,0.11,1011,1.8,172,3.6
2019,1,6,6,30,10.100000000000001,0.48,0.061,0.67,0,0,0,0,7,8.3,0,0,0,0,0.296,88.47,100.84,0.97,0.11,1011,1.9000000000000001,169,4.3
2019,1,6,7,30,10.3,0.49,0.069,0.67,9,40,9,4,7,8.6,2,0,57,2,0.296,89.04,89.57000000000001,0.97,0.11,1010,2,170,5.300000000000001
2019,1,6,8,30,10.700000000000001,0.47000000000000003,0.079,0.67,52,452,130,7,4,8.8,19,0,100,19,0.296,88.31,80.11,0.97,0.11,1011,2.1,171,6.2
2019,1,6,9,30,11,0.44,0.081,0.67,75,645,278,0,8,9.1,41,1,0,41,0.297,87.86,71.66,0.98,0.11,1010,2.1,174,7
2019,1,6,10,30,11.4,0.47000000000000003,0.093,0.67,90,727,396,0,6,9.3,38,0,0,38,0.295,87.14,65.12,0.98,0.11,1010,2.2,178,7.300000000000001
2019,1,6,11,30,11.8,0.48,0.1,0.67,96,769,467,0,6,9.8,47,0,0,47,0.294,87.52,61.15,0.98,0.11,1008,2.3000000000000003,184,7.1000000000000005
2019,1,6,12,30,12.200000000000001,0.45,0.091,0.67,93,789,484,0,6,10.3,52,0,0,52,0.292,88.24,60.300000000000004,0.98,0.11,1008,2.4000000000000004,193,6.6000000000000005
2019,1,6,13,30,12.5,0.45,0.077,0.67,84,780,442,0,9,10.700000000000001,14,0,0,14,0.29,88.97,62.68,0.97,0.11,1007,2.5,200,6.1000000000000005
2019,1,6,14,30,12.700000000000001,0.42,0.067,0.67,73,730,347,0,9,11.100000000000001,8,0,0,8,0.28800000000000003,89.93,67.96000000000001,0.97,0.11,1007,2.5,202,5.800000000000001
2019,1,6,15,30,12.8,0.37,0.06,0.67,60,594,209,5,6,11.5,30,0,71,30,0.28700000000000003,91.62,75.49,0.97,0.11,1006,2.6,204,5.800000000000001
2019,1,6,16,30,12.8,0.36,0.07,0.67,35,267,60,7,7,11.8,14,0,100,14,0.28600000000000003,93.82000000000001,84.61,0.98,0.11,1006,2.6,205,5.7
2019,1,6,17,30,13,0.3,0.077,0.67,0,0,0,0,7,12.100000000000001,0,0,0,0,0.28700000000000003,94.23,95.11,0.98,0.11,1006,2.6,207,5.7
2019,1,6,18,30,13.200000000000001,0.25,0.084,0.67,0,0,0,0,7,12.3,0,0,0,0,0.28800000000000003,94.4,106.21000000000001,0.98,0.11,1007,2.6,217,5.6000000000000005
2019,1,6,19,30,13.3,0.26,0.106,0.67,0,0,0,0,0,12.600000000000001,0,0,43,0,0.29,95.27,117.79,0.98,0.11,1007,2.4000000000000004,239,5.1000000000000005
2019,1,6,20,30,13.200000000000001,0.26,0.107,0.67,0,0,0,0,0,12.600000000000001,0,0,0,0,0.29,96.38,129.61,0.98,0.11,1008,2.3000000000000003,261,4.5
2019,1,6,21,30,12.600000000000001,0.35000000000000003,0.08,0.67,0,0,0,0,0,12.3,0,0,0,0,0.28800000000000003,97.78,141.38,0.96,0.11,1009,2.1,272,4.2
2019,1,6,22,30,11.8,0.49,0.055,0.67,0,0,0,0,0,11.200000000000001,0,0,0,0,0.28600000000000003,95.81,152.59,0.96,0.11,1010,1.9000000000000001,273,3.9000000000000004
2019,1,6,23,30,11.100000000000001,0.5700000000000001,0.04,0.67,0,0,0,0,0,9.9,0,0,0,0,0.28600000000000003,92.21000000000001,161.73,0.96,0.11,1011,1.8,271,3.5
2019,1,7,0,30,10.5,0.6,0.036000000000000004,0.67,0,0,0,0,7,9,0,0,0,0,0.28600000000000003,90.72,164.31,0.96,0.11,1012,1.8,266,2.9000000000000004
2019,1,7,1,30,10.200000000000001,0.68,0.041,0.67,0,0,0,0,8,8.700000000000001,0,0,0,0,0.28300000000000003,90.26,157.85,0.96,0.11,1014,1.8,264,2.4000000000000004
