Ppv,Pdg,Pch,Pdch,SOC,Pbuy,Psell,Eload,P_RE_served,Csell,Cbuy,Pserved
0.3351502583423949,0.6506549509913009,0.0,0.0,0.2,0.0,0.0,0.972399199,0.3351502583423949,0.07054,0.19488,0.972399199
1.2369532838841903,0.0,0.38625496930085695,0.0,0.2,0.0,0.0,0.816670382,0.816670382,0.07054,0.19488,0.816670382
3.1095069793977066,0.0,2.260287608564373,0.0,0.21807240434210878,0.0,0.0,0.815250596,0.815250596,0.07054,0.19488,0.815250596
3.2568478841635202,0.0,2.3926454487468534,0.0,0.32382853652953963,0.0,0.0,0.829634338,0.829634338,0.07054,0.19488,0.829634338
3.0131519646198033,0.0,2.164414048994803,0.0,0.4357775324876443,0.0,0.0,0.814788399,0.814788399,0.07054,0.19488,0.814788399
2.3447849546660064,0.0,1.5197475640410063,0.0,0.5370478564085958,0.0,0.0,0.792035895,0.792035895,0.07054,0.19488,0.792035895
3.436266935194434,0.0,2.6110260529027673,0.0,0.6081550127126247,0.0,0.0,0.792231247,0.792231247,0.07054,0.19488,0.792231247
1.7914947194911104,0.0,0.9014050205327769,0.0,0.730321773858122,0.0,0.0,0.854486111,0.854486111,0.07054,0.19488,0.854486111
0.0,0.0,0.0,1.128828290625,0.7724974280291532,0.0,0.0,1.083675159,0.0,0.07054,0.19488,1.083675159
0.0,0.0,2.755150330102652e-17,1.5653720625,0.706476784534544,0.0,0.0,1.50275718,0.0,0.07054,0.19488,1.50275718
0.0,0.0,0.0,1.8515397875,0.6149244450573739,0.0,0.0,1.777478196,0.0,0.07054,0.19488,1.777478196
0.0,0.0,0.0,1.8005968479166667,0.5066353020213312,0.0,0.0,1.728572974,0.0,0.07054,0.19488,1.728572974
0.0,0.0,1.109277869559832e-17,1.666799685416667,0.4013256073927488,0.0,0.0,1.600127698,0.0,0.07054,0.19488,1.600127698
0.0,0.0,0.0,1.5190235645833334,0.3038411726724842,-2.220446049250313e-16,0.0,1.458262622,0.0,0.07054,0.19488,1.4582626220000001
0.0,0.9354101583519208,0.0,0.2564643319250825,0.21499957111965565,0.0,0.0,1.181615917,0.0,0.07054,0.19488,1.181615917
0.0,0.910374112,0.0,0.0,0.2,0.0,0.0,0.910374112,0.0,0.07054,0.19488,0.910374112
0.0,0.65405436,0.0,0.0,0.2,0.0,0.0,0.65405436,0.0,0.07054,0.19488,0.65405436
0.0,0.55980262,0.0,0.0,0.2,0.0,0.0,0.55980262,0.0,0.07054,0.19488,0.55980262
0.0,0.532968467,0.0,0.0,0.2,0.0,0.0,0.532968467,0.0,0.07054,0.19488,0.532968467
0.0,0.530071623,0.0,0.0,0.2,0.0,0.0,0.530071623,0.0,0.07054,0.19488,0.530071623
0.0,0.533115104,0.0,0.0,0.2,0.0,0.0,0.533115104,0.0,0.07054,0.19488,0.533115104
0.0,0.588371169,0.0,0.0,0.2,0.0,0.0,0.588371169,0.0,0.07054,0.19488,0.588371169
0.0,0.779170869,0.0,0.0,0.2,0.0,0.0,0.779170869,0.0,0.07054,0.19488,0.779170869
0.05680512853260929,1.004632428608695,0.0,0.0,0.2,0.0,0.0,1.059165352,0.05680512853260929,0.07054,0.19488,1.059165352
0.5160674549296028,0.4968357772675813,0.0,0.0,0.2,0.0,0.0,0.992260534,0.5160674549296028,0.07054,0.19488,0.992260534
1.2748658420501595,0.0,0.4057691503834928,0.0,0.2,0.0,0.0,0.834332824,0.834332824,0.07054,0.19488,0.834332824
1.5259175551547977,0.0,0.6582740072381309,0.0,0.21898544934854294,0.0,0.0,0.832937806,0.832937806,0.07054,0.19488,0.832937806
2.240567875373178,0.0,1.3763654399565113,0.0,0.249785296527833,0.0,-3.070263813557498e-17,0.829634338,0.829634338,0.07054,0.19488,0.829634338
2.1458030480430232,0.0,1.2970651324180231,0.0,0.31418377610836057,0.0,0.0,0.814788399,0.814788399,0.07054,0.19488,0.814788399
2.0898397712409853,0.0,1.2648023806159852,0.0,0.3748718899041237,0.0,0.0,0.792035895,0.792035895,0.07054,0.19488,0.792035895
0.48852410538044,0.0,0.0,0.33671677691122676,0.43405046843925077,-1.1102230246251565e-16,0.0,0.792231247,0.48852410538044,0.07054,0.19488,0.7922312470000001
0.23858153983695904,0.0,6.144262062098464e-18,0.6515081591213744,0.4143572533845486,0.0,0.0,0.854486111,0.23858153983695904,0.07054,0.19488,0.854486111
0.0,0.0,0.0,1.128828290625,0.3762531517559773,0.0,0.0,1.083675159,0.0,0.07054,0.19488,1.083675159
0.0,0.0,2.755150330102652e-17,1.5653720625,0.310232508261368,0.0,0.0,1.50275718,0.0,0.07054,0.19488,1.50275718
0.0,1.4708584206411712,0.0,0.31939559933211314,0.21868016878419783,0.0,0.0,1.777478196,0.0,0.07054,0.19488,1.777478196
0.0,1.6271903523647635,0.0,0.0,0.2,0.0,0.0,1.728572974,0.0,0.07054,0.19488,1.728572974
0.0,1.600127698,0.0,0.0,0.2,0.0,0.0,1.600127698,0.0,0.07054,0.19488,1.600127698
0.0,1.458262622,0.0,0.0,0.2,0.0,0.0,1.458262622,0.0,0.07054,0.19488,1.458262622
0.0,1.186177685,0.0,0.0,0.2,0.0,0.0,1.186177685,0.0,0.07054,0.19488,1.186177685
0.0,0.924890739,0.0,0.0,0.2,0.0,0.0,0.924890739,0.0,0.07054,0.19488,0.924890739
0.0,0.666878286,0.0,0.0,0.2,0.0,0.0,0.666878286,0.0,0.07054,0.19488,0.666878286
0.0,0.570978583,0.0,0.0,0.2,0.0,0.0,0.570978583,0.0,0.07054,0.19488,0.570978583
0.0,0.537815753,0.0,0.0,0.2,0.0,0.0,0.537815753,0.0,0.07054,0.19488,0.537815753
0.0,0.532138449,0.0,0.0,0.2,0.0,0.0,0.532138449,0.0,0.07054,0.19488,0.532138449
0.0,0.535830889,0.0,0.0,0.2,0.0,0.0,0.535830889,0.0,0.07054,0.19488,0.535830889
0.0,0.588234276,0.0,0.0,0.2,0.0,0.0,0.588234276,0.0,0.07054,0.19488,0.588234276
0.0,0.798513776,0.0,0.0,0.2,0.0,0.0,0.798513776,0.0,0.07054,0.19488,0.798513776
0.07384666709239208,0.9952855585913036,8.630666521555094e-18,0.0,0.2,0.0,0.0,1.066178359,0.07384666709239208,0.07054,0.19488,1.066178359
2.5424334473396564,0.0,1.4910067181729896,0.0,0.2,0.0,0.0,1.00936966,1.00936966,0.07054,0.19488,1.00936966
4.045551992410527,0.0,3.13677805699386,0.0,0.2697624067760133,0.0,0.0,0.872422978,0.872422978,0.07054,0.19488,0.872422978
2.156292645225426,0.0,1.2535618848087593,0.0,0.416528470342931,0.0,0.0,0.86662153,0.86662153,0.07054,0.19488,0.86662153
4.628844323312553,0.0,3.741492597270886,0.0,0.4751811196308521,0.0,-1.7363361330217467e-16,0.851857657,0.851857657,0.07054,0.19488,0.851857657
4.419599093011767,0.0,3.551646856553434,0.0,0.650241047489588,0.0,-1.4629905239112635e-16,0.833234147,0.833234147,0.07054,0.19488,0.833234147
4.814733580793834,0.0,1.954144817876603,0.0,0.8164183220194018,0.0,0.0,0.804152964,0.804152964,0.07054,0.19488,0.804152964
3.658611223931973,0.0,0.9808912368097167,0.0,0.9078504021182717,0.0,0.0,0.805449235,0.805449235,0.07054,0.19488,0.805449235
2.036416371311753,0.0,0.4923624951683861,0.0,0.9537451205198068,0.0,0.0,0.872760244,0.872760244,0.07054,0.19488,0.872760244
0.0,0.0,0.0,1.148404853125,0.9767821680733407,0.0,0.0,1.102468659,0.0,0.07054,0.19488,1.102468659
0.0,0.0,0.0,1.6024297979166668,0.90961656988155,-2.220446049250313e-16,0.0,1.538332606,0.0,0.07054,0.19488,1.5383326060000002
0.0,0.0,1.5204973132417385e-17,1.8693423604166668,0.8158968719505031,0.0,0.0,1.794568666,0.0,0.07054,0.19488,1.794568666
0.0,0.0,0.0,1.8162208531250001,0.7065665277596177,-2.220446049250313e-16,0.0,1.743572019,0.0,0.07054,0.19488,1.7435720190000001
0.0,0.0,3.0549451857098058e-19,1.6884088802083335,0.6003430476719144,0.0,0.0,1.620872525,0.0,0.07054,0.19488,1.620872525
0.0,0.0,0.0,1.550038357291667,0.5015947777365027,-2.220446049250313e-16,0.0,1.488036823,0.0,0.07054,0.19488,1.4880368230000003
0.0,0.0,0.0,1.270452932291667,0.41093924523468783,-2.220446049250313e-16,0.0,1.219634815,0.0,0.07054,0.19488,1.2196348150000003
0.0,0.0,0.0,0.9932337677083334,0.33663554394007433,0.0,0.0,0.953504417,0.0,0.07054,0.19488,0.953504417
0.0,0.0,2.7439431097657043e-17,0.7205951718750001,0.27854528076251617,0.0,0.0,0.691771365,0.0,0.07054,0.19488,0.691771365
0.0,0.0,0.0,0.6140252270833334,0.2364005565902015,0.0,0.0,0.589464218,0.0,0.07054,0.19488,0.589464218
0.0,0.5437911283132448,5.318273164917026e-17,0.008355529882036734,0.20048868146212484,0.0,0.0,0.551812437,0.0,0.07054,0.19488,0.551812437
0.0,0.543745391,0.0,0.0,0.2,0.0,0.0,0.543745391,0.0,0.07054,0.19488,0.543745391
0.0,0.545954317,0.0,0.0,0.2,0.0,0.0,0.545954317,0.0,0.07054,0.19488,0.545954317
0.0,0.593937785,0.0,0.0,0.2,0.0,0.0,0.593937785,0.0,0.07054,0.19488,0.593937785
0.0,0.784191897,0.0,0.0,0.2,0.0,0.0,0.784191897,0.0,0.07054,0.19488,0.784191897
0.07789961103763961,1.017903093403866,1.1011313145765393e-16,0.0,0.2,0.0,0.0,1.09268672,0.07789961103763961,0.07054,0.19488,1.09268672
2.586851847143883,0.0,1.5244904544355495,0.0,0.2,0.0,-4.6624442714045717e-17,1.019866937,1.019866937,0.07054,0.19488,1.019866937
2.8997138729695764,0.0,1.9814423417195763,0.0,0.27132907042753046,0.0,-1.0419097806746437e-17,0.88154067,0.88154067,0.07054,0.19488,0.88154067
3.4802552481887616,0.0,2.5465833023554283,0.0,0.36403836875694257,0.0,-1.984801463924176e-17,0.896325068,0.896325068,0.07054,0.19488,0.896325068
3.166931004731583,0.0,2.249058003689916,0.0,0.4831899312969249,0.0,0.0,0.881158081,0.881158081,0.07054,0.19488,0.881158081
5.3800669461514445,0.0,4.28307680497921,0.0,0.5884206438107639,0.0,0.0,0.865713478,0.865713478,0.07054,0.19488,0.865713478
4.75928345546209,0.0,2.2479097537354824,0.0,0.7888206438107638,0.0,0.0,0.834029005,0.834029005,0.07054,0.19488,0.834029005
3.6178825131101418,0.0,1.1283477858995898,0.0,0.8939976310935723,0.0,0.0,0.83295094,0.83295094,0.07054,0.19488,0.83295094
2.0037012597591355,0.0,0.5663789321741272,0.0,0.9467916636524574,0.0,0.0,0.896381335,0.896381335,0.07054,0.19488,0.896381335
0.0,0.0,0.0,1.1694072239583335,0.9732918510587969,0.0,0.0,1.122630935,0.0,0.07054,0.19488,1.122630935
0.0,0.0,0.0,1.6180695333333335,0.9048979083536335,-2.220446049250313e-16,0.0,1.553346752,0.0,0.07054,0.19488,1.5533467520000002
0.0,0.0,0.0,1.88237894375,0.8102635049666115,0.0,0.0,1.807083786,0.0,0.07054,0.19488,1.807083786
0.0,0.0,0.0,1.8257867114583335,0.7001707032542537,-2.220446049250313e-16,0.0,1.752755243,0.0,0.07054,0.19488,1.7527552430000002
0.0,0.0,0.0,1.6921168416666668,0.5933877544431052,0.0,0.0,1.624432168,0.0,0.07054,0.19488,1.624432168
0.0,0.0,3.806087112145917e-17,1.5476741927083335,0.494422620699827,0.0,0.0,1.485767225,0.0,0.07054,0.19488,1.485767225
0.0,0.0,3.965752430149886e-17,1.2647866302083335,0.40390535871126465,0.0,0.0,1.214195165,0.0,0.07054,0.19488,1.214195165
0.0,0.0,0.0,0.9853331885416667,0.3299330567205873,0.0,0.0,0.945919861,0.0,0.07054,0.19488,0.945919861
0.0,0.0,1.3841643164980155e-17,0.7166545239583334,0.2723048667608031,0.0,0.0,0.687988343,0.0,0.07054,0.19488,0.687988343
0.0,0.4067975880911909,0.33615855849442433,0.5196221136077672,0.2303906152949264,0.0,0.0,0.582922601,0.0,0.07054,0.19488,0.582922601
0.0,0.4067975880911909,0.12692473439053026,0.2689268467955398,0.2157284536770313,0.0,0.0,0.543119616,0.0,0.07054,0.19488,0.543119616
0.0,0.43294941698807266,0.0,0.10153978751242426,0.20593865530085578,0.0,0.0,0.530427613,0.0,0.07054,0.19488,0.530427613
0.0,0.530699831,0.0,0.0,0.2,0.0,0.0,0.530699831,0.0,0.07054,0.19488,0.530699831
0.0,0.58115604,0.0,0.0,0.2,0.0,0.0,0.58115604,0.0,0.07054,0.19488,0.58115604
0.0,0.77497589,0.0,0.0,0.2,0.0,0.0,0.77497589,0.0,0.07054,0.19488,0.77497589
0.08268998595473431,1.0104545154834552,1.0514682557849154e-16,0.0,0.2,0.0,0.0,1.089836902,0.08268998595473431,0.07054,0.19488,1.089836902
2.428187762749898,0.0,1.3535448387915643,0.0,0.2,0.0,0.0,1.031657207,1.031657207,0.07054,0.19488,1.031657207
3.9205804460225018,0.0,2.9783111095641686,0.0,0.26333073116468336,0.0,-9.120772888800606e-17,0.904578563,0.904578563,0.07054,0.19488,0.904578563
4.921782614611688,0.0,3.963790519820021,0.0,0.4026823173101381,0.0,0.0,0.919672411,0.919672411,0.07054,0.19488,0.919672411
5.467178422506611,0.0,4.28307680497921,0.0,0.5881432969611411,0.0,0.0,0.922030395,0.922030395,0.07054,0.19488,0.922030395
5.396846385229419,0.0,2.250861986849953,0.0,0.7885432969611411,0.0,0.0,0.898844237,0.898844237,0.07054,0.19488,0.898844237
