Ppv,Pdg,Pch,Pch_ev,Pdch,Pdch_ev,Pdch_max,Pch_max,Eb,Eev,Eev_travel,Pev_travel,SOC,Pbuy total,Psell,Pbuy_HP,Pbuy_eH,Pbuy_C,Eload,Eload_e,Eload_hp,EV_dem,Eload_hp_heating,Eload_hp_cooling,COP_hp_heating,COP_hp_cooling,ENS,ENS_EV,Edump,P_RE_served,Csell,Cbuy,Pserved,POA,Temperature,Wind Speed,EV_p,E_charge_required
2.5445482215220294,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.554747405661148,0.0,0.0,0.0,0.888018887,0.888018887,0,0,0,0,0,0,0.0,0.0,1.7605301318034956e-16,0.888018887,0.05799,0.35,0.888018887,537.3771760653731,8.4,1.9,0,0
3.2991697340836876,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.28959238172034,0.0,0.0,0.0,0.877610563,0.877610563,0,0,0,0,0,0,0.0,0.0,2.025341766624078e-16,0.877610563,0.05799,0.35,0.877610563,709.4853358036065,10.3,1.7000000000000002,0,0
3.7036942839028777,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.6920082625467625,0.0,0.0,0.0,0.86353825,0.86353825,0,0,0,0,0,0,0.0,0.0,-7.236674687152263e-18,0.86353825,0.05799,0.35,0.86353825,805.8626010833934,11.8,1.6,0,0
3.766362594067765,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.7856594833050545,0.0,0.0,0.0,0.830048607,0.830048607,0,0,0,0,0,0,1.1102230246251565e-16,0.0,-2.403894894366859e-16,0.830048607,0.05799,0.35,0.8300486069999999,823.1131046299258,12.8,1.6,0,0
3.4870303367513307,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.5444641942812773,0.0,0.0,0.0,0.803084929,0.803084929,0,0,0,0,0,0,0.0,0.0,-1.9493847733369771e-16,0.803084929,0.05799,0.35,0.803084929,759.6647961565025,13.3,1.6,0,0
2.8846462652220226,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.9677742036131416,0.0,0.0,0.0,0.801486211,0.801486211,0,0,0,0,0,0,0.0,0.0,-4.919251726754306e-17,0.801486211,0.05799,0.35,0.801486211,621.708846135578,13.1,1.4,0,0
1.9512767119164218,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0075964564397648,0.0,0.0,0.0,0.865629187,0.865629187,0,0,0,0,0,0,0.0,0.0,1.616031144665292e-16,0.865629187,0.05799,0.36,0.865629187,413.1620327977174,12.2,1.1,0,0
0.7160326525447027,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.42175024855708554,0.0,0.0,0.0,0.0,1.109141595,1.109141595,0,0,0,0,0,0,0.0,0.0,0.0,0.7160326525447027,0.05799,0.38,0.6873913464429146,148.31566936691775,11.0,1.1,0,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.557473485,0.0,0.0,0.0,0.0,1.557473485,1.557473485,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.38,0.0,0.0,10.4,1.2000000000000002,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.822610643,0.0,0.0,0.0,0.0,1.822610643,1.822610643,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.38,0.0,0.0,9.9,1.3,1,0
