Ppv,Pdg,Pch,Pch_ev,Pdch,Pdch_ev,Pdch_max,Pch_max,Eb,Eev,SOC,Pbuy total,Psell,Eload,ENS,Edump,Csell,Cbuy,EV_p
0.0,0.0,-0.0,-0.0,0.0,0.6104248885416668,19.96219395757891,0.024023641781195815,6.977945441422749,68.94768278287036,0.9948596295156471,0.0,-0.0,0.586007893,-0.0,1.1102230246251565e-16,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,0.5831644427083333,19.96219395757891,0.024023641781195815,6.977945441422749,68.29972229097221,0.9948596295156471,0.0,-0.0,0.559837865,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,0.5771945958333333,19.96219395757891,0.024023641781195815,6.977945441422749,67.6583949622685,0.9948596295156471,0.0,-0.0,0.554106812,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,0.5763502458333334,19.96219395757891,0.024023641781195815,6.977945441422749,67.01800580023146,0.9948596295156471,0.0,-0.0,0.553296236,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,0.6218939760416667,19.96219395757891,0.024023641781195815,6.977945441422749,66.3270124935185,0.9948596295156471,0.0,-0.0,0.597018217,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,0.7933500395833334,19.96219395757891,0.024023641781195815,6.977945441422749,65.44551244953702,0.9948596295156471,0.0,-0.0,0.761616038,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.0470032156250002,19.96219395757891,0.024023641781195815,6.977945441422749,64.28217554328702,0.9948596295156471,0.0,-0.0,1.005123087,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,0.9836038572916667,19.96219395757891,0.024023641781195815,6.977945441422749,63.189282368518505,0.9948596295156471,0.0,-0.0,0.944259703,-0.0,0.0,0.1,0.2,1
0.634224177,0.0,-0.0,-0.0,0.0,0.2015380042500001,19.96219395757891,0.024023641781195815,6.977945441422749,62.965351252685174,0.9948596295156471,0.0,-0.0,0.802331694,-0.0,0.0,0.1,0.2,1
1.074325069,0.0,0.0,0.2430807085833332,0.0,0.0,19.96219395757891,0.024023641781195815,6.977945441422749,63.18412389041018,0.9948596295156471,0.0,0.0,0.797994586,0.0,6.816789407023312e-17,0.1,0.2,1
1.606336755,0.0,0.0,0.791389995625,0.0,0.0,19.96219395757891,0.024023641781195815,6.977945441422749,63.89637488647268,0.9948596295156471,0.0,0.0,0.782348889,0.0,2.877887228525111e-17,0.1,0.2,1
20.64077887,0.0,0.024023641781195815,12.0,0.0,0.0,19.96219395757891,0.024023641781195815,6.999566719025825,74.69637488647268,0.9979422182814122,0.0,7.516465840090048,0.755619179,0.0,1.6833910184665938e-15,0.1,0.2,1
22.23263916,0.0,0.009617091029085732,12.0,0.0,0.0,19.96219395757891,0.009617091029085732,7.008222100952002,85.49637488647268,0.999176233383519,0.0,9.09050502521208,0.723596161,0.0,-1.5003188270309367e-16,0.1,0.2,1
5.355115578,0.0,0.0,4.604978168625,0.0,0.0,19.96219395757891,0.003849892564337098,7.008222100952002,89.64085523823518,0.999176233383519,0.0,0.0,0.720131913,0.0,1.2878098909485657e-16,0.1,0.2,1
2.004695969,0.0,0.0,1.1972423596250001,0.0,0.0,19.96219395757891,0.003849892564337098,7.008222100952002,90.71837336189768,0.999176233383519,0.0,0.0,0.775155465,0.0,-2.4245622731733363e-17,0.1,0.2,1
0.158643438,0.0,-0.0,-0.0,0.0,9.98088177181435,19.96219395757891,0.003849892564337098,7.008222100952002,79.6285047265484,0.999176233383519,0.0,8.753638427421775,0.980305774,-0.0,1.7763568394002505e-15,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.4264033260416669,19.96219395757891,0.003849892564337098,7.008222100952002,78.04361214205765,0.999176233383519,0.0,-0.0,1.369347193,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.6583894197916667,19.96219395757891,0.003849892564337098,7.008222100952002,76.20095723117802,0.999176233383519,0.0,-0.0,1.592053843,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.6172136479166668,19.96219395757891,0.003849892564337098,7.008222100952002,74.40405317793729,0.999176233383519,0.0,-0.0,1.552525102,-0.0,2.220446049250313e-16,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.5072653791666666,19.96219395757891,0.003849892564337098,7.008222100952002,72.7293138677521,0.999176233383519,0.0,-0.0,1.446974764,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.3851453125000002,19.96219395757891,0.003849892564337098,7.008222100952002,71.19026352052987,0.999176233383519,0.0,-0.0,1.3297395,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.1418189760416668,19.96219395757891,0.003849892564337098,7.008222100952002,69.92157576937247,0.999176233383519,0.0,-0.0,1.096146217,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,6.488013461459738,5.676139890856803,0.0,19.96219395757891,0.003849892564337098,0.7013999999999987,75.76078788468624,0.09999999999999981,1.7138312280447239,-0.0,0.868129592,6.009071541120107e-17,-0.0,0.1,0.2,1
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.206171066636281,0.7013999999999987,75.76078788468624,0.09999999999999981,0.63942082,-0.0,0.63942082,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.206171066636281,0.7013999999999987,75.76078788468624,0.09999999999999981,0.550679409,-0.0,0.550679409,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.206171066636281,0.7013999999999987,75.76078788468624,0.09999999999999981,0.5184941,-0.0,0.5184941,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.206171066636281,0.7013999999999987,75.76078788468624,0.09999999999999981,0.510998026,-0.0,0.510998026,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.206171066636281,0.7013999999999987,75.76078788468624,0.09999999999999981,0.513320976,-0.0,0.513320976,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.206171066636281,0.7013999999999987,75.76078788468624,0.09999999999999981,0.561218652,-0.0,0.561218652,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.206171066636281,0.7013999999999987,28.799999999999997,0.09999999999999981,0.725763838,-0.0,0.725763838,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,-0.0,0.0,1.0146181875,0.0,4.206171066636281,0.7013999999999987,27.67264645833333,0.09999999999999981,0.0,-0.0,0.97403346,1.1102230246251565e-16,-0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,0.9598359510416667,0.0,4.206171066636281,0.7013999999999987,26.606162068287034,0.09999999999999981,0.0,-0.0,0.921442513,-0.0,0.0,0.1,0.2,1
11.38683436,0.0,0.0,10.56269935375,0.0,0.0,0.0,4.206171066636281,0.7013999999999987,36.11259148666203,0.09999999999999981,0.0,0.0,0.791169606,0.0,-2.9573268300886467e-16,0.1,0.2,1
19.39673736,0.0,4.206171066636281,12.0,0.0,0.0,0.0,4.206171066636281,4.486953959972651,46.91259148666203,0.6397139948635089,0.0,2.25901448062917,0.803929161,0.0,6.682453242005792e-16,0.1,0.2,1
24.25153124,0.0,1.6838050783545324,12.0,0.0,0.0,19.96219395757891,1.6838050783545324,6.002378530491731,57.71259148666203,0.8557711050030982,0.0,9.350042012179646,0.794975103,0.0,-2.0169685002907493e-17,0.1,0.2,1
21.94484,0.0,0.6740571167876562,12.0,0.0,0.0,19.96219395757891,0.6740571167876562,6.6090299356006215,68.51259148666203,0.9422626084403509,0.0,8.12976307388385,0.770188494,0.0,-1.0399071073838806e-15,0.1,0.2,1
21.24728471,0.0,0.26983705093471755,12.0,0.0,0.0,19.96219395757891,0.26983705093471755,6.851883281441867,79.31259148666203,0.9768866953866363,0.0,7.87393740170267,0.744412351,0.0,2.494911776173125e-16,0.1,0.2,1
18.30045235,0.0,0.10802057013231259,12.0,0.0,0.0,19.96219395757891,0.10802057013231259,6.949101794560948,90.11259148666203,0.9907473331281649,0.0,5.20389781567298,0.740836693,0.0,-5.397436019857938e-16,0.1,0.2,1
4.382097944,0.0,0.0,3.55579083775,0.0,0.0,19.96219395757891,0.04324255520615235,6.949101794560948,93.31280324063702,0.9907473331281649,0.0,0.0,0.793254822,0.0,-1.8034665694166562e-16,0.1,0.2,1
0.157788506,0.0,-0.0,-0.0,0.0,11.822211494000001,19.96219395757891,0.04324255520615235,6.949101794560948,80.17701269174813,0.9907473331281649,0.0,10.506238965,0.994561035,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.440594621875,19.96219395757891,0.04324255520615235,6.949101794560948,78.57635200077591,0.9907473331281649,0.0,-0.0,1.382970837,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.6705429437500001,19.96219395757891,0.04324255520615235,6.949101794560948,76.72019317438702,0.9907473331281649,0.0,-0.0,1.603721226,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.6232812708333335,19.96219395757891,0.04324255520615235,6.949101794560948,74.91654731790554,0.9907473331281649,0.0,-0.0,1.55835002,-0.0,2.220446049250313e-16,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.5106829875,19.96219395757891,0.04324255520615235,6.949101794560948,73.23801066512776,0.9907473331281649,0.0,-0.0,1.450255668,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.3892117166666669,19.96219395757891,0.04324255520615235,6.949101794560948,71.69444209105369,0.9907473331281649,0.0,-0.0,1.333643248,-0.0,2.220446049250313e-16,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.1432993302083334,19.96219395757891,0.04324255520615235,6.949101794560948,70.42410950193332,0.9907473331281649,0.0,-0.0,1.097567357,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,6.208828054481488,5.622931615104854,0.0,19.96219395757891,0.04324255520615235,0.7013999999999996,76.01205475096666,0.09999999999999994,1.4758294510173278,-0.0,0.86552066,4.336504780278913e-17,-0.0,0.1,0.2,1
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,76.01205475096666,0.09999999999999994,0.635596023,-0.0,0.635596023,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,76.01205475096666,0.09999999999999994,0.545499266,-0.0,0.545499266,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,76.01205475096666,0.09999999999999994,0.514302615,-0.0,0.514302615,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,76.01205475096666,0.09999999999999994,0.507604835,-0.0,0.507604835,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,76.01205475096666,0.09999999999999994,0.50906282,-0.0,0.50906282,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,76.01205475096666,0.09999999999999994,0.555725332,-0.0,0.555725332,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,28.799999999999997,0.09999999999999994,0.722333803,-0.0,0.722333803,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,-0.0,0.0,1.0114198916666668,0.0,4.20617106663628,0.7013999999999996,27.676200120370368,0.09999999999999994,0.0,-0.0,0.970963096,-0.0,1.1102230246251565e-16,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,0.9584378385416668,0.0,4.20617106663628,0.7013999999999996,26.611269188657403,0.09999999999999994,0.0,-0.0,0.920100325,-0.0,0.0,0.1,0.2,1
11.88180261,0.0,0.0,11.056905495416666,0.0,0.0,0.0,4.20617106663628,0.7013999999999996,36.562484134532404,0.09999999999999994,0.0,0.0,0.79190123,0.0,-3.2684600322537467e-16,0.1,0.2,1
19.81174893,0.0,4.20617106663628,12.0,0.0,0.0,0.0,4.20617106663628,4.486953959972651,47.3624841345324,0.6397139948635089,0.0,2.6616170728291704,0.799737676,0.0,1.1153539296286496e-15,0.1,0.2,1
24.60987486,0.0,1.6838050783545324,12.0,0.0,0.0,19.96219395757891,1.6838050783545324,6.002378530491731,58.1624841345324,0.8557711050030982,0.0,9.702612062379648,0.786414928,0.0,1.672401958016484e-15,0.1,0.2,1
26.56041425,0.0,0.6740571167876562,12.0,0.0,0.0,19.96219395757891,0.6740571167876562,6.6090299356006215,68.9624841345324,0.9422626084403509,0.0,11.200974669791666,0.747864317,0.0,1.3820638610921847,0.1,0.2,1
25.68208676,0.0,0.26983705093471755,12.0,0.0,0.0,19.96219395757891,0.26983705093471755,6.851883281441867,79.7624841345324,0.9768866953866363,0.0,11.235733747916667,0.714495602,0.0,0.9255303707860055,0.1,0.2,1
22.01317787,0.0,0.10802057013231259,12.0,0.0,0.0,19.96219395757891,0.10802057013231259,6.949101794560948,90.5624841345324,0.9907473331281649,0.0,8.797360846872978,0.711590161,0.0,8.560207724930646e-16,0.1,0.2,1
15.31828811,0.0,0.04324255520615235,6.0416842949640035,0.0,0.0,19.96219395757891,0.04324255520615235,6.988020094246486,96.0,0.996295992906542,0.0,8.09651830443665,0.767508505,0.0,-8.254148035231112e-16,0.1,0.2,1
4.070908,0.0,0.017310763852353965,0.0,0.0,0.0,19.96219395757891,0.017310763852353965,7.003599781713604,96.0,0.9985172200903342,0.0,2.91827958870174,0.973173758,0.0,1.9349509599395112e-16,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,11.98,19.96219395757891,0.006929806615806421,7.003599781713604,82.68888888888888,0.9985172200903342,0.0,10.144497466999999,1.356302533,-0.0,1.7763568394002505e-15,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,2.7381494586805557,19.96219395757891,0.006929806615806421,7.003599781713604,79.64650060146604,0.9985172200903342,0.0,1.045333333333333,1.583290147,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.6039361510416668,19.96219395757891,0.006929806615806421,7.003599781713604,77.86434932253086,0.9985172200903342,0.0,-0.0,1.539778705,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.4923430458333335,19.96219395757891,0.006929806615806421,7.003599781713604,76.20619038271604,0.9985172200903342,0.0,-0.0,1.432649324,-0.0,2.220446049250313e-16,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.372205921875,19.96219395757891,0.006929806615806421,7.003599781713604,74.68151713618826,0.9985172200903342,0.0,-0.0,1.317317685,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.12833130625,19.96219395757891,0.006929806615806421,7.003599781713604,73.42781568479937,0.9985172200903342,0.0,-0.0,1.083198054,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,9.08020479466736,5.671979803542244,0.0,19.96219395757891,0.006929806615806421,0.7013999999999996,81.6,0.09999999999999994,4.4022226167553296,-0.0,0.851988251,-0.0,3.7686705673759047e-16,0.1,0.2,1
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,81.6,0.09999999999999994,0.623194385,-0.0,0.623194385,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,81.6,0.09999999999999994,0.534111725,-0.0,0.534111725,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,81.6,0.09999999999999994,0.502109761,-0.0,0.502109761,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,81.6,0.09999999999999994,0.49423998,-0.0,0.49423998,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,81.6,0.09999999999999994,0.495626907,-0.0,0.495626907,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,81.6,0.09999999999999994,0.540262103,-0.0,0.540262103,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,28.799999999999997,0.09999999999999994,0.708321539,-0.0,0.708321539,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,-0.0,0.0,1.027027575,0.0,4.20617106663628,0.7013999999999996,27.658858249999998,0.09999999999999994,0.0,-0.0,0.985946472,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,0.9550841979166668,0.0,4.20617106663628,0.7013999999999996,26.597653585648146,0.09999999999999994,0.0,-0.0,0.91688083,-0.0,1.1102230246251565e-16,0.1,0.2,1
1.197075705,0.0,0.0,0.37627058104166666,0.0,0.0,0.0,4.20617106663628,0.7013999999999996,26.936297108585645,0.09999999999999994,0.0,0.0,0.787972919,0.0,2.4129849266844396e-17,0.1,0.2,1
2.217287969,0.0,0.0,1.4091014929583334,0.0,0.0,0.0,4.20617106663628,0.7013999999999996,28.204488452248146,0.09999999999999994,0.0,0.0,0.775859017,0.0,-1.3085306975006242e-16,0.1,0.2,1
8.30811564,0.0,0.0,7.499347074375001,0.0,0.0,0.0,4.20617106663628,0.7013999999999996,34.95390081918565,0.09999999999999994,0.0,0.0,0.776417823,0.0,-9.534661293830737e-17,0.1,0.2,1
7.788570125,0.0,0.0,7.001833246875,0.0,0.0,0.0,4.20617106663628,0.7013999999999996,41.25555074137315,0.09999999999999994,0.0,0.0,0.755267403,0.0,-2.5887689780734745e-16,0.1,0.2,1
5.94558046,0.0,0.0,5.176161896458334,0.0,0.0,0.0,4.20617106663628,0.7013999999999996,45.91409644818565,0.09999999999999994,0.0,0.0,0.738641821,0.0,-6.730326744068075e-17,0.1,0.2,1
3.043414128,0.0,0.0,2.277499068625,0.0,0.0,0.0,4.20617106663628,0.7013999999999996,47.96384560994815,0.09999999999999994,0.0,0.0,0.735278457,0.0,6.604796498610454e-17,0.1,0.2,1
1.749986019,0.0,0.0,0.93099570025,0.0,0.0,0.0,4.20617106663628,0.7013999999999996,48.80174174017315,0.09999999999999994,0.0,0.0,0.786230706,0.0,2.4194324099724438e-17,0.1,0.2,1
0.146323042,0.0,-0.0,-0.0,0.0,0.8845790392500001,0.0,4.20617106663628,0.7013999999999996,47.818876141006484,0.09999999999999994,0.0,-0.0,0.989665998,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.4388584041666668,0.0,4.20617106663628,0.7013999999999996,46.2201445808213,0.09999999999999994,0.0,-0.0,1.381304068,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.6695012135416667,0.0,4.20617106663628,0.7013999999999996,44.36514323244167,0.09999999999999994,0.0,-0.0,1.602721165,-0.0,0.0,0.1,0.2,1
0.0,0.0,-0.0,-0.0,0.0,1.6171496812500001,0.0,4.20617106663628,0.7013999999999996,42.568310253275,0.09999999999999994,0.0,-0.0,1.552463694,-0.0,0.0,0.1,0.2,1
0.0,6.735453861121815,-0.0,10.842136040756943,0.0,0.0,0.0,4.20617106663628,0.7013999999999996,52.32623268995625,0.09999999999999994,6.0,-0.0,1.441562152,2.8437519307936644e-16,-0.0,0.1,0.2,1
0.0,6.618297548121815,-0.0,10.842136040756941,0.0,0.0,0.0,4.20617106663628,0.7013999999999996,62.0841551266375,0.09999999999999994,6.0,-0.0,1.324405839,2.1036032477102254e-16,-0.0,0.1,0.2,1
0.0,6.381826896121815,-0.0,10.842136040756943,0.0,0.0,0.0,4.20617106663628,0.7013999999999996,71.84207756331875,0.09999999999999994,6.0,-0.0,1.087935187,2.8437519307936644e-16,-0.0,0.1,0.2,1
0.0,6.150840790121807,-0.0,10.842136040756934,0.0,0.0,0.0,4.20617106663628,0.7013999999999996,81.6,0.09999999999999994,6.0,-0.0,0.856949081,-0.0,8.569914846235306e-17,0.1,0.2,1
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,81.6,0.09999999999999994,0.628260486,-0.0,0.628260486,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,81.6,0.09999999999999994,0.535001254,-0.0,0.535001254,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,81.6,0.09999999999999994,0.504714307,-0.0,0.504714307,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,81.6,0.09999999999999994,0.501544814,-0.0,0.501544814,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,81.6,0.09999999999999994,0.506719693,-0.0,0.506719693,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,81.6,0.09999999999999994,0.554675268,-0.0,0.554675268,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.20617106663628,0.7013999999999996,28.799999999999997,0.09999999999999994,0.752872519,-0.0,0.752872519,-0.0,0.0,0.1,0.2,0
0.0,0.0,-0.0,-0.0,0.0,1.0168935458333335,0.0,4.20617106663628,0.7013999999999996,27.670118282407405,0.09999999999999994,0.0,-0.0,0.976217804,-0.0,1.1102230246251565e-16,0.1,0.2,1
