Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1339645,-,-,-,42.37,-71.06,-5,9,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2019,1,1,0,30,1.9000000000000001,0.86,0.048,0.62,0,0,0,0,6,1.4000000000000001,0,0,0,0,0.252,96.26,158.74,0.97,0.09,1007,2.9000000000000004,146,1.7000000000000002
2019,1,1,1,30,2.6,0.72,0.039,0.62,0,0,0,0,6,1.8,0,0,0,0,0.249,94.57000000000001,151.26,0.97,0.09,1004,3.1,151,1.8
2019,1,1,2,30,3.3000000000000003,0.62,0.045,0.62,0,0,0,0,7,2.7,0,0,0,0,0.247,95.57000000000001,141.25,0.97,0.09,1000,3.2,164,1.8
2019,1,1,3,30,3.9000000000000004,0.71,0.06,0.62,0,0,0,0,7,3.5,0,0,0,0,0.249,97.03,130.37,0.96,0.09,997,3,189,1.6
2019,1,1,4,30,4.5,0.89,0.067,0.62,0,0,0,0,7,4.3,0,0,0,0,0.253,98.36,119.31,0.9500000000000001,0.09,996,2.4000000000000004,224,1.4000000000000001
2019,1,1,5,30,5,1.05,0.058,0.62,0,0,0,0,7,4.800000000000001,0,0,0,0,0.255,98.31,108.41,0.9400000000000001,0.09,995,2,243,1.4000000000000001
2019,1,1,6,30,5.6000000000000005,1.1300000000000001,0.046,0.62,0,0,0,0,7,5.2,0,0,0,0,0.254,97.55,97.96000000000001,0.92,0.09,995,1.8,244,1.4000000000000001
2019,1,1,7,30,6.4,1.21,0.042,0.62,16,189,23,6,6,6,10,0,86,10,0.255,97.19,87.96000000000001,0.92,0.09,996,1.7000000000000002,244,1.5
2019,1,1,8,30,7.4,1.28,0.041,0.62,43,594,150,6,4,6.9,79,117,82,100,0.257,96.63,79.60000000000001,0.92,0.09,996,1.6,250,1.5
2019,1,1,9,30,8.200000000000001,1.33,0.042,0.62,55,754,280,0,0,7.5,99,331,0,198,0.26,95.66,72.62,0.91,0.09,997,1.4000000000000001,263,1.5
2019,1,1,10,30,8.5,1.3800000000000001,0.038,0.62,60,837,377,0,2,7.6000000000000005,187,127,0,235,0.261,93.99,67.73,0.91,0.09,998,1.2000000000000002,277,1.7000000000000002
2019,1,1,11,30,8.1,1.29,0.032,0.62,60,875,424,0,0,5.9,60,875,0,424,0.26,86.29,65.44,0.91,0.09,1000,1,289,1.9000000000000001
2019,1,1,12,30,7.4,1.3,0.029,0.62,58,876,414,0,0,4.1000000000000005,58,876,0,414,0.261,79.7,66.03,0.9,0.09,1001,0.9,299,1.9000000000000001
2019,1,1,13,30,6.6000000000000005,1.45,0.028,0.62,54,838,349,0,0,3.1,54,838,0,349,0.262,78.54,69.42,0.89,0.09,1003,0.9,305,1.8
2019,1,1,14,30,5.5,1.43,0.029,0.62,48,742,237,0,0,2.3000000000000003,48,742,0,237,0.264,79.93,75.22,0.9,0.09,1005,0.9,307,1.7000000000000002
2019,1,1,15,30,4.2,1.42,0.034,0.62,34,521,99,0,0,1.7000000000000002,34,521,0,99,0.267,83.84,82.86,0.91,0.09,1007,0.9,308,1.6
2019,1,1,16,30,3.1,1.3900000000000001,0.039,0.62,0,0,0,0,0,1.2000000000000002,0,0,0,0,0.269,87.14,92.07000000000001,0.92,0.09,1009,0.9,308,1.5
2019,1,1,17,30,2.3000000000000003,1.37,0.042,0.62,0,0,0,0,0,0.6000000000000001,0,0,0,0,0.269,88.56,102.11,0.93,0.09,1011,0.8,309,1.5
2019,1,1,18,30,1.6,1.35,0.042,0.62,0,0,0,0,0,0,0,0,0,0,0.269,88.92,112.77,0.93,0.09,1013,0.8,311,1.5
2019,1,1,19,30,0.8,1.36,0.037,0.62,0,0,0,0,0,-0.7000000000000001,0,0,0,0,0.272,89.61,123.77,0.92,0.09,1014,0.6000000000000001,313,1.4000000000000001
2019,1,1,20,30,0,1.3800000000000001,0.03,0.62,0,0,0,0,0,-1.5,0,0,0,0,0.278,89.85000000000001,134.81,0.92,0.09,1014,0.5,316,1.3
2019,1,1,21,30,-0.9,1.3900000000000001,0.026000000000000002,0.62,0,0,0,0,0,-2.2,0,0,0,0,0.28700000000000003,90.79,145.44,0.91,0.09,1015,0.5,317,1.3
2019,1,1,22,30,-1.7000000000000002,1.3900000000000001,0.024,0.62,0,0,0,0,0,-3,0,0,0,0,0.295,91.07000000000001,154.70000000000002,0.91,0.09,1016,0.4,319,1.3
2019,1,1,23,30,-2.4000000000000004,1.3800000000000001,0.022,0.62,0,0,0,0,0,-3.8000000000000003,0,0,0,0,0.302,90.37,160.22,0.9,0.09,1017,0.4,321,1.3
2019,1,2,0,30,-3,1.37,0.02,0.62,0,0,0,0,0,-4.5,0,0,0,0,0.31,89.22,158.71,0.89,0.09,1018,0.4,324,1.3
2019,1,2,1,30,-3.4000000000000004,1.35,0.019,0.62,0,0,0,0,0,-5.2,0,0,0,0,0.316,87.32000000000001,151.27,0.89,0.09,1019,0.4,325,1.3
2019,1,2,2,30,-3.5,1.32,0.018000000000000002,0.62,0,0,0,0,0,-5.800000000000001,0,0,0,0,0.32,83.78,141.28,0.89,0.09,1019,0.4,326,1.3
2019,1,2,3,30,-3.6,1.3,0.019,0.62,0,0,0,0,7,-6.4,0,0,0,0,0.323,80.78,130.41,0.9,0.09,1020,0.4,328,1.3
2019,1,2,4,30,-3.7,1.25,0.021,0.62,0,0,0,0,7,-6.9,0,0,0,0,0.328,78.63,119.34,0.91,0.09,1021,0.4,331,1.3
2019,1,2,5,30,-3.7,1.2,0.023,0.62,0,0,0,0,7,-7.300000000000001,0,0,0,0,0.338,76.06,108.44,0.92,0.09,1022,0.4,334,1.2000000000000002
2019,1,2,6,30,-3.7,1.17,0.024,0.62,0,0,0,0,7,-7.9,0,0,0,0,0.35000000000000003,72.67,97.98,0.91,0.09,1023,0.4,337,1.2000000000000002
2019,1,2,7,30,-3.3000000000000003,1.19,0.022,0.62,16,281,26,7,4,-8.3,13,0,96,13,0.362,68.33,87.95,0.89,0.09,1024,0.30000000000000004,341,1.2000000000000002
2019,1,2,8,30,-2.4000000000000004,1.25,0.017,0.62,35,719,165,0,0,-8.6,35,719,0,165,0.366,62.42,79.58,0.87,0.09,1025,0.30000000000000004,345,1.1
2019,1,2,9,30,-1.3,1.27,0.015,0.62,43,859,300,0,0,-9,43,859,0,300,0.361,55.7,72.59,0.87,0.09,1025,0.30000000000000004,350,0.9
2019,1,2,10,30,-0.30000000000000004,1.21,0.015,0.62,48,921,398,0,0,-9.600000000000001,79,768,0,371,0.35000000000000003,49.52,67.67,0.87,0.09,1024,0.30000000000000004,351,0.7000000000000001
2019,1,2,11,30,0.5,1.21,0.015,0.62,50,944,444,0,0,-10.100000000000001,144,576,0,384,0.34,44.85,65.36,0.88,0.09,1023,0.30000000000000004,347,0.6000000000000001
2019,1,2,12,30,0.9,1.23,0.016,0.62,50,936,432,0,7,-10.700000000000001,182,373,0,334,0.333,41.730000000000004,65.92,0.87,0.09,1023,0.30000000000000004,338,0.4
2019,1,2,13,30,0.9,1.3,0.017,0.62,48,887,362,0,7,-11.100000000000001,170,290,0,273,0.33,40.46,69.3,0.87,0.09,1023,0.4,321,0.30000000000000004
2019,1,2,14,30,0.4,1.3,0.019,0.62,44,798,249,4,7,-10.700000000000001,121,245,57,184,0.329,43.18,75.09,0.88,0.09,1023,0.4,280,0.2
2019,1,2,15,30,-0.4,1.3,0.021,0.62,31,586,105,7,7,-9.200000000000001,63,24,100,66,0.33,51.4,82.72,0.88,0.09,1022,0.5,198,0.4
2019,1,2,16,30,-1.4000000000000001,1.32,0.021,0.62,0,0,0,2,7,-9.700000000000001,0,0,29,0,0.331,53.120000000000005,91.93,0.88,0.09,1022,0.5,151,0.6000000000000001
2019,1,2,17,30,-2,1.33,0.022,0.62,0,0,0,0,8,-7.4,0,0,0,0,0.333,66.32000000000001,101.97,0.89,0.09,1022,0.6000000000000001,162,0.8
2019,1,2,18,30,-2,1.32,0.028,0.62,0,0,0,0,7,-6.2,0,0,0,0,0.333,72.74,112.63,0.91,0.09,1021,0.7000000000000001,172,0.8
2019,1,2,19,30,-1.7000000000000002,1.25,0.037,0.62,0,0,0,0,7,-5.5,0,0,0,0,0.329,75.3,123.63000000000001,0.92,0.1,1021,0.7000000000000001,173,0.9
2019,1,2,20,30,-1.4000000000000001,1.21,0.039,0.62,0,0,0,0,7,-4.800000000000001,0,0,0,0,0.322,77.65,134.67000000000002,0.92,0.1,1020,0.8,175,1
2019,1,2,21,30,-1.3,1.2,0.037,0.62,0,0,0,0,7,-4.2,0,0,0,0,0.316,80.59,145.3,0.92,0.1,1019,0.8,177,1
2019,1,2,22,30,-1.2000000000000002,1.17,0.036000000000000004,0.62,0,0,0,0,7,-3.6,0,0,0,0,0.311,83.85000000000001,154.56,0.93,0.1,1018,0.8,173,1
2019,1,2,23,30,-1.1,1.16,0.035,0.62,0,0,0,0,6,-3.2,0,0,0,0,0.306,85.8,160.11,0.9400000000000001,0.1,1017,0.9,166,1
2019,1,3,0,30,-0.7000000000000001,1.1500000000000001,0.046,0.62,0,0,0,0,6,-2.8000000000000003,0,0,0,0,0.3,85.87,158.66,0.96,0.1,1016,1,163,1.1
2019,1,3,1,30,-0.30000000000000004,1.12,0.07200000000000001,0.62,0,0,0,0,6,-2.2,0,0,0,0,0.295,86.84,151.27,0.97,0.1,1015,1.1,164,1.1
2019,1,3,2,30,0,1.12,0.095,0.62,0,0,0,0,6,-1.6,0,0,0,0,0.292,88.78,141.3,0.98,0.1,1014,1.2000000000000002,166,1.1
2019,1,3,3,30,0.30000000000000004,1.12,0.10200000000000001,0.62,0,0,0,0,6,-1.1,0,0,0,0,0.292,89.99,130.44,0.98,0.1,1012,1.2000000000000002,167,1.1
2019,1,3,4,30,0.5,1.1300000000000001,0.11,0.62,0,0,0,0,6,-0.7000000000000001,0,0,0,0,0.296,91.93,119.37,0.98,0.1,1010,1.3,172,1.1
2019,1,3,5,30,0.7000000000000001,1.11,0.11800000000000001,0.62,0,0,0,0,6,-0.2,0,0,0,0,0.302,94.03,108.46000000000001,0.98,0.1,1009,1.3,180,1.1
2019,1,3,6,30,0.8,1.08,0.11800000000000001,0.62,0,0,0,0,6,0.30000000000000004,0,0,0,0,0.311,96.29,98,0.98,0.1,1008,1.3,190,1.1
2019,1,3,7,30,1.2000000000000002,1.06,0.14100000000000001,0.62,17,78,20,6,4,0.6000000000000001,5,0,86,5,0.319,96.04,87.96000000000001,0.98,0.1,1008,1.2000000000000002,203,1
2019,1,3,8,30,1.8,1.08,0.149,0.62,62,438,141,5,4,1.1,40,141,71,66,0.324,95.02,79.57000000000001,0.97,0.1,1008,1.1,216,1
2019,1,3,9,30,2.8000000000000003,1.18,0.11800000000000001,0.62,69,693,277,0,4,1.6,123,33,0,133,0.322,92.06,72.55,0.9500000000000001,0.1,1007,0.9,234,1
2019,1,3,10,30,3.8000000000000003,1.01,0.041,0.62,62,839,382,0,0,2.3000000000000003,62,839,0,382,0.314,89.87,67.61,0.93,0.1,1007,0.8,263,1
2019,1,3,11,30,4.4,1.11,0.036000000000000004,0.62,64,873,429,0,0,2.4000000000000004,64,873,0,429,0.302,86.74,65.27,0.93,0.1,1006,0.8,291,1.2000000000000002
2019,1,3,12,30,4.7,1.19,0.037,0.62,63,869,419,2,4,1.9000000000000001,167,249,32,269,0.291,82.26,65.81,0.93,0.1,1006,0.8,310,1.2000000000000002
2019,1,3,13,30,4.4,1.25,0.036000000000000004,0.62,59,831,355,0,4,1.6,162,164,0,220,0.28,81.77,69.17,0.93,0.1,1007,0.8,322,1.2000000000000002
2019,1,3,14,30,3.5,1.28,0.037,0.62,51,742,244,2,4,1.3,92,272,29,163,0.271,85.61,74.95,0.93,0.1,1007,0.8,328,1.1
2019,1,3,15,30,1.8,1.32,0.035,0.62,34,539,104,2,0,1,41,400,29,93,0.264,94.51,82.59,0.93,0.1,1008,0.8,328,1.1
2019,1,3,16,30,0.5,1.35,0.034,0.62,0,7,0,0,0,0,0,7,0,0,0.262,96.13,91.79,0.93,0.1,1009,0.8,323,1
2019,1,3,17,30,0.30000000000000004,1.35,0.035,0.62,0,0,0,0,4,-0.4,0,0,0,0,0.261,94.77,101.82000000000001,0.93,0.1,1010,0.7000000000000001,314,1
2019,1,3,18,30,0.4,1.34,0.037,0.62,0,0,0,0,0,-0.5,0,0,0,0,0.261,93.74,112.48,0.93,0.1,1011,0.8,308,1
2019,1,3,19,30,0.1,1.36,0.038,0.62,0,0,0,0,4,-0.6000000000000001,0,0,0,0,0.259,95.11,123.48,0.93,0.1,1011,0.8,304,1
2019,1,3,20,30,-0.4,1.3900000000000001,0.039,0.62,0,0,0,0,0,-1,0,0,0,0,0.256,95.69,134.52,0.93,0.1,1011,0.8,297,1
2019,1,3,21,30,-0.6000000000000001,1.4000000000000001,0.039,0.62,0,0,0,0,4,-1.4000000000000001,0,0,0,0,0.254,94.34,145.15,0.93,0.1,1011,0.8,285,1
2019,1,3,22,30,-0.6000000000000001,1.3900000000000001,0.039,0.62,0,0,0,0,4,-1.5,0,0,0,0,0.253,93.3,154.42000000000002,0.93,0.1,1011,0.8,275,1
2019,1,3,23,30,-0.6000000000000001,1.3800000000000001,0.039,0.62,0,0,0,0,4,-1.6,0,0,0,0,0.253,92.88,160,0.93,0.1,1011,0.9,268,1
2019,1,4,0,30,-0.5,1.3800000000000001,0.038,0.62,0,0,0,0,4,-1.6,0,0,0,0,0.253,91.94,158.61,0.93,0.1,1011,0.9,259,1
2019,1,4,1,30,-0.7000000000000001,1.3900000000000001,0.038,0.62,0,0,0,0,4,-1.6,0,0,0,0,0.254,93.72,151.27,0.93,0.1,1011,0.9,252,1
2019,1,4,2,30,-1.1,1.4000000000000001,0.037,0.62,0,0,0,0,4,-1.8,0,0,0,0,0.253,95.27,141.32,0.93,0.1,1011,0.9,246,1
2019,1,4,3,30,-1.2000000000000002,1.4000000000000001,0.036000000000000004,0.62,0,0,0,0,4,-1.9000000000000001,0,0,0,0,0.25,94.69,130.46,0.92,0.1,1011,0.9,239,1.1
2019,1,4,4,30,-1.3,1.3900000000000001,0.036000000000000004,0.62,0,0,0,0,4,-2,0,0,0,0,0.249,95.10000000000001,119.4,0.92,0.1,1012,1,232,1.1
2019,1,4,5,30,-1.1,1.3800000000000001,0.035,0.62,0,0,0,0,0,-2,0,0,0,0,0.248,93.39,108.48,0.91,0.1,1012,1.1,227,1.1
2019,1,4,6,30,-1,1.3800000000000001,0.033,0.62,0,0,0,0,0,-2,0,0,0,0,0.248,92.92,98.01,0.9,0.1,1011,1.1,221,1.1
2019,1,4,7,30,-0.2,1.3800000000000001,0.032,0.62,16,222,24,0,0,-1.9000000000000001,16,222,0,24,0.249,88.4,87.96000000000001,0.9,0.1,1011,1.1,212,1.1
2019,1,4,8,30,1.4000000000000001,1.3900000000000001,0.03,0.62,40,637,156,0,0,-1.2000000000000002,40,637,0,156,0.252,82.58,79.54,0.9,0.1,1011,1.1,208,1
2019,1,4,9,30,3,1.4000000000000001,0.028,0.62,51,782,286,0,0,-0.5,51,782,0,286,0.255,77.71000000000001,72.51,0.89,0.1,1010,1.2000000000000002,212,1.1
2019,1,4,10,30,4.1000000000000005,1.3900000000000001,0.028,0.62,56,847,380,0,7,-0.30000000000000004,154,384,0,301,0.256,73.07000000000001,67.54,0.89,0.1,1010,1.2000000000000002,216,1.3
2019,1,4,11,30,4.7,1.3800000000000001,0.028,0.62,58,871,424,0,7,0.1,181,318,0,315,0.257,72.13,65.17,0.89,0.1,1008,1.2000000000000002,219,1.3
2019,1,4,12,30,5,1.36,0.028,0.62,58,864,414,0,7,0.8,191,253,14,295,0.256,74.01,65.7,0.89,0.1,1007,1.3,225,1.2000000000000002
2019,1,4,13,30,5,1.35,0.028,0.62,55,826,350,0,7,1.5,159,258,0,251,0.255,77.87,69.04,0.89,0.1,1007,1.3,229,1.1
2019,1,4,14,30,4.2,1.36,0.028,0.62,47,739,241,4,7,2.1,126,179,57,173,0.255,86.11,74.81,0.89,0.1,1007,1.3,229,1.1
2019,1,4,15,30,2.8000000000000003,1.37,0.028,0.62,33,539,104,7,4,2.1,63,18,100,65,0.256,94.91,82.44,0.89,0.1,1007,1.3,224,1.1
2019,1,4,16,30,1.9000000000000001,1.36,0.029,0.62,3,28,2,2,7,1.6,1,0,29,1,0.259,97.56,91.64,0.89,0.1,1007,1.3,219,1.1
2019,1,4,17,30,2,1.35,0.031,0.62,0,0,0,0,7,1.7000000000000002,0,0,0,0,0.26,98.01,101.68,0.89,0.1,1007,1.3,217,1.2000000000000002
2019,1,4,18,30,1.9000000000000001,1.34,0.033,0.62,0,0,0,0,6,1.8,0,0,0,0,0.261,99.09,112.34,0.89,0.1,1008,1.3,215,1.2000000000000002
2019,1,4,19,30,1.8,1.33,0.035,0.62,0,0,0,0,7,1.7000000000000002,0,0,0,0,0.261,99.41,123.34,0.9,0.1,1008,1.3,215,1.2000000000000002
2019,1,4,20,30,1.8,1.32,0.036000000000000004,0.62,0,0,0,0,6,1.6,0,0,0,0,0.26,98.8,134.37,0.9,0.1,1007,1.3,217,1.1
2019,1,4,21,30,1.6,1.32,0.034,0.62,0,0,0,0,6,1.5,0,0,0,0,0.257,99.54,145,0.9,0.1,1006,1.3,221,1
2019,1,4,22,30,1.6,1.33,0.034,0.62,0,0,0,0,6,1.4000000000000001,0,0,0,0,0.254,98.58,154.28,0.9,0.1,1006,1.3,222,1
2019,1,4,23,30,1.6,1.35,0.033,0.62,0,0,0,0,6,1.3,0,0,0,0,0.252,98.22,159.87,0.9,0.1,1006,1.2000000000000002,222,1
2019,1,5,0,30,1.6,1.37,0.032,0.62,0,0,0,0,6,1.3,0,0,0,0,0.251,97.82000000000001,158.54,0.9,0.1,1005,1.2000000000000002,224,0.9
2019,1,5,1,30,1.5,1.37,0.033,0.62,0,0,0,0,6,1.3,0,0,0,0,0.251,98.27,151.25,0.91,0.1,1004,1.1,223,0.8
2019,1,5,2,30,1.5,1.37,0.035,0.62,0,0,0,0,9,1.3,0,0,0,0,0.252,98.38,141.33,0.92,0.1,1004,1.2000000000000002,223,0.8
2019,1,5,3,30,1.5,1.36,0.037,0.62,0,0,0,0,6,1.2000000000000002,0,0,0,0,0.254,98.2,130.48,0.92,0.1,1003,1.4000000000000001,226,0.6000000000000001
2019,1,5,4,30,1.4000000000000001,1.35,0.041,0.62,0,0,0,0,6,1.2000000000000002,0,0,0,0,0.256,98.65,119.41,0.92,0.1,1002,1.7000000000000002,235,0.4
2019,1,5,5,30,1.4000000000000001,1.36,0.04,0.62,0,0,0,0,6,1.2000000000000002,0,0,0,0,0.258,98.4,108.49000000000001,0.92,0.1,1002,2,219,0.2
2019,1,5,6,30,1.4000000000000001,1.36,0.038,0.62,0,0,0,0,6,1.1,0,0,0,0,0.261,97.98,98.01,0.92,0.1,1001,2.1,125,0.2
2019,1,5,7,30,1.9000000000000001,1.34,0.039,0.62,15,186,22,6,4,1.2000000000000002,3,0,86,3,0.265,95.23,87.95,0.92,0.1,1001,2.2,63,0.30000000000000004
2019,1,5,8,30,2.7,1.32,0.04,0.62,42,576,147,2,0,1.8,41,404,32,114,0.268,93.92,79.52,0.93,0.1,1001,2.3000000000000003,71,0.4
2019,1,5,9,30,3.4000000000000004,1.3,0.04,0.62,55,719,272,0,4,2.6,42,0,0,42,0.272,94.21000000000001,72.46000000000001,0.93,0.1,1000,2.4000000000000004,55,0.5
2019,1,5,10,30,3.7,1.12,0.046,0.62,64,780,363,0,4,3,70,0,0,70,0.277,95.47,67.47,0.9400000000000001,0.1,998,2.4000000000000004,33,0.7000000000000001
2019,1,5,11,30,3.8000000000000003,1.11,0.049,0.62,68,802,406,0,4,3.2,87,0,0,87,0.28200000000000003,95.78,65.07000000000001,0.9400000000000001,0.1,997,2.5,30,0.9
2019,1,5,12,30,3.8000000000000003,1.09,0.05,0.62,66,798,396,0,4,3.3000000000000003,64,0,0,64,0.28600000000000003,96.39,65.57000000000001,0.93,0.1,996,2.5,24,1
2019,1,5,13,30,3.6,1.11,0.044,0.62,60,764,335,0,4,3.2,83,1,0,83,0.289,97.43,68.9,0.92,0.1,995,2.6,13,1.3
2019,1,5,14,30,3.3000000000000003,1.1300000000000001,0.041,0.62,50,679,230,4,7,3,39,1,57,39,0.293,97.95,74.67,0.92,0.1,994,2.5,11,1.4000000000000001
2019,1,5,15,30,2.8000000000000003,1.1500000000000001,0.039,0.62,34,483,99,7,6,2.7,16,0,100,16,0.296,99.52,82.29,0.91,0.1,995,2.4000000000000004,11,1.2000000000000002
2019,1,5,16,30,2.4000000000000004,1.16,0.039,0.62,3,22,2,2,9,2.3000000000000003,0,0,29,0,0.293,99.61,91.49,0.91,0.1,996,2.3000000000000003,6,1.1
2019,1,5,17,30,2,1.18,0.037,0.62,0,0,0,0,9,1.9000000000000001,0,0,0,0,0.28300000000000003,99.11,101.52,0.91,0.1,997,2.2,176,1.2000000000000002
2019,1,5,18,30,1.8,1.19,0.036000000000000004,0.62,0,0,0,0,6,1.6,0,0,0,0,0.272,98.42,112.19,0.92,0.1,997,2.1,346,1.3
2019,1,5,19,30,1.6,1.2,0.04,0.62,0,0,0,0,6,1.4000000000000001,0,0,0,0,0.266,98.67,123.19,0.92,0.1,997,1.9000000000000001,339,1.3
2019,1,5,20,30,1.5,1.22,0.046,0.62,0,0,0,0,6,1.3,0,0,0,0,0.264,98.9,134.22,0.92,0.1,998,1.6,331,1.3
2019,1,5,21,30,1.3,1.25,0.046,0.62,0,0,0,0,7,1.2000000000000002,0,0,0,0,0.264,99.14,144.85,0.92,0.1,998,1.3,324,1.2000000000000002
2019,1,5,22,30,1.1,1.27,0.046,0.62,0,0,0,0,0,0.9,0,0,0,0,0.263,98.79,154.12,0.91,0.1,999,1.1,316,1.2000000000000002
2019,1,5,23,30,0.9,1.29,0.045,0.62,0,0,0,0,0,0.7000000000000001,0,0,0,0,0.263,98.37,159.74,0.91,0.1,999,1,309,1.2000000000000002
2019,1,6,0,30,0.7000000000000001,1.29,0.044,0.62,0,0,0,0,0,0.5,0,0,0,0,0.264,98.66,158.47,0.92,0.1,1000,1,305,1.2000000000000002
2019,1,6,1,30,0.5,1.3,0.042,0.62,0,0,0,0,0,0.30000000000000004,0,0,0,0,0.266,98.32000000000001,151.23,0.92,0.1,1001,1,300,1.2000000000000002
2019,1,6,2,30,0.30000000000000004,1.31,0.042,0.62,0,0,0,0,0,0,0,0,0,0,0.27,97.77,141.33,0.92,0.1,1001,0.9,295,1.1
2019,1,6,3,30,0.2,1.3,0.04,0.62,0,0,0,0,0,-0.2,0,0,0,0,0.274,97.39,130.5,0.92,0.1,1002,0.9,290,1.1
2019,1,6,4,30,0.1,1.28,0.041,0.62,0,0,0,0,4,-0.30000000000000004,0,0,0,0,0.277,96.83,119.43,0.92,0.1,1002,0.9,285,1.1
2019,1,6,5,30,0.1,1.27,0.042,0.62,0,0,0,0,0,-0.4,0,0,0,0,0.28,96.75,108.5,0.92,0.1,1003,0.9,281,1.1
2019,1,6,6,30,0.2,1.27,0.045,0.62,0,0,0,0,4,-0.30000000000000004,0,0,0,0,0.28200000000000003,96.10000000000001,98.01,0.93,0.1,1004,1,276,1.1
2019,1,6,7,30,0.8,1.26,0.049,0.62,17,186,24,6,4,-0.30000000000000004,4,0,89,4,0.281,92.66,87.93,0.93,0.1,1004,1,271,1.1
2019,1,6,8,30,1.9000000000000001,1.27,0.052000000000000005,0.62,47,588,154,6,4,0.4,77,53,93,87,0.28,89.98,79.48,0.93,0.1,1005,1,269,1.1
2019,1,6,9,30,3,1.25,0.057,0.62,62,738,285,0,4,1.2000000000000002,156,56,0,173,0.28,87.97,72.4,0.93,0.1,1005,1,274,1.1
2019,1,6,10,30,3.7,1.22,0.059000000000000004,0.62,69,817,383,0,4,1.7000000000000002,162,375,0,306,0.28,86.84,67.38,0.93,0.1,1005,0.9,284,1.2000000000000002
2019,1,6,11,30,4.1000000000000005,1.25,0.051000000000000004,0.62,67,861,431,1,4,1.9000000000000001,232,168,14,303,0.28,85.32000000000001,64.96000000000001,0.92,0.1,1005,0.9,294,1.3
2019,1,6,12,30,4.2,1.31,0.039,0.62,62,879,427,0,0,1.6,73,832,0,419,0.28300000000000003,83.19,65.44,0.9,0.1,1005,0.8,299,1.4000000000000001
2019,1,6,13,30,4.2,1.37,0.026000000000000002,0.62,54,862,366,0,4,1.2000000000000002,78,67,0,102,0.28500000000000003,80.74,68.76,0.9,0.1,1006,0.7000000000000001,303,1.5
2019,1,6,14,30,3.5,1.37,0.023,0.62,46,790,257,0,4,0.5,60,342,4,151,0.28700000000000003,80.60000000000001,74.51,0.9,0.1,1008,0.6000000000000001,307,1.7000000000000002
2019,1,6,15,30,2.2,1.35,0.021,0.62,32,614,116,7,4,-0.5,60,29,96,64,0.28800000000000003,82.11,82.14,0.9,0.1,1009,0.5,310,1.8
2019,1,6,16,30,0.9,1.36,0.019,0.62,4,41,3,3,4,-1.7000000000000002,1,0,43,1,0.29,83.05,91.33,0.9,0.1,1011,0.5,314,1.9000000000000001
2019,1,6,17,30,-0.2,1.36,0.019,0.62,0,0,0,0,4,-2.9000000000000004,0,0,0,0,0.294,82.28,101.37,0.9,0.1,1013,0.4,316,1.9000000000000001
2019,1,6,18,30,-1.2000000000000002,1.36,0.018000000000000002,0.62,0,0,0,0,4,-4.3,0,0,0,0,0.297,79.75,112.03,0.9,0.1,1014,0.4,318,2
2019,1,6,19,30,-2.3000000000000003,1.35,0.016,0.62,0,0,0,0,4,-5.7,0,0,0,0,0.295,77.66,123.03,0.89,0.1,1016,0.30000000000000004,319,2
2019,1,6,20,30,-3.4000000000000004,1.33,0.016,0.62,0,0,0,0,0,-6.800000000000001,0,0,0,0,0.291,77.28,134.07,0.9,0.1,1017,0.30000000000000004,320,2.1
2019,1,6,21,30,-4.4,1.31,0.017,0.62,0,0,0,0,0,-7.9,0,0,0,0,0.28600000000000003,76.26,144.69,0.9,0.1,1018,0.30000000000000004,321,2.1
2019,1,6,22,30,-5.300000000000001,1.31,0.018000000000000002,0.62,0,0,0,0,0,-9,0,0,0,0,0.279,75.16,153.97,0.9,0.1,1018,0.30000000000000004,321,2.1
2019,1,6,23,30,-5.9,1.32,0.017,0.62,0,0,0,0,0,-9.8,0,0,0,0,0.272,73.81,159.6,0.89,0.1,1019,0.2,321,2.1
