Ppv,Pdg,Pch,Pdch,Pdch_max,Pch_max,Eb,SOC,Pbuy,Psell,Eload,ENS,Edump,P_RE_served,Csell,Cbuy,Pserved,POA,Temperature,Wind Speed
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.414513942,0.0,1.414513942,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,13.7,2.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.430677622,0.0,1.430677622,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,13.6,2.4000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.169014446,0.0,1.169014446,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,13.5,2.3000000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.907574938,0.0,0.907574938,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,13.4,2.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.649121603,0.0,0.649121603,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,13.4,2.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.557860483,0.0,0.557860483,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,13.4,2.3000000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.516806633,0.0,0.516806633,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,13.2,2.4000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.509884533,0.0,0.509884533,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,13.0,2.4000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.515662774,0.0,0.515662774,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,12.9,2.3000000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.567066283,0.0,0.567066283,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,12.9,2.1
0.04944374011348816,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6670790614910513,0.0,0.714545052,0.0,0.0,0.04944374011348816,0.07914,0.404,0.04746599050894862,6.035422347756297,13.4,1.9
0.3772966453873593,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5739134254281351,0.0,0.936118205,0.0,0.0,0.3772966453873593,0.07914,0.404,0.3622047795718649,46.31656261403981,14.4,1.7000000000000002
1.3744317635586827,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.45380793701633537,0.865646556,0.0,1.1104249027629426e-16,0.865646556,0.07914,0.404,0.865646556,170.8352811778645,15.7,1.4
2.0850646237970767,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.2172385218451935,0.784423517,0.0,2.1014071820257113e-16,0.784423517,0.07914,0.404,0.784423517,262.0026032974533,17.2,1.4
5.725654071245271,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.705390431395459,0.791237477,0.0,1.1632813570211658e-16,0.791237477,0.07914,0.404,0.791237477,749.0743042415601,18.7,2.0
7.062786086588702,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.9901351391251545,0.790139504,4.440892098500626e-16,-2.8644770419066043e-16,0.790139504,0.07914,0.404,0.790139504,940.7029916035417,19.700000000000003,2.9000000000000004
7.501519384371768,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.434438385996898,0.767020223,3.3306690738754696e-16,-6.92833146742507e-16,0.767020223,0.07914,0.404,0.767020223,1005.8774384612879,20.200000000000003,3.7
7.404184877748586,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.367778850638642,0.740238632,0.0,6.961832043206831e-16,0.740238632,0.07914,0.404,0.740238632,991.3724307013282,20.1,4.3
6.7757523718812935,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.777431473006041,0.727290804,0.0,2.2112969688658902e-16,0.727290804,0.07914,0.404,0.727290804,900.220526810776,19.9,4.5
5.641710642776113,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.665035995065068,0.751006222,0.0,1.1931040536779445e-16,0.751006222,0.07914,0.404,0.751006222,739.1742172682558,19.4,4.4
4.0377954767301585,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.016190065660952,0.860093592,2.220446049250313e-16,-2.8555985937580028e-16,0.860093592,0.07914,0.404,0.860093592,519.938808550446,19.1,4.3
2.146220330688671,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.009919150461124,1.050452367,0.0,8.362305228044878e-17,1.050452367,0.07914,0.404,1.050452367,270.1685296866524,17.6,3.6
0.49498809312752984,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6776303725975712,0.0,1.152818942,0.0,0.0,0.49498809312752984,0.07914,0.404,0.4751885694024287,61.11179012902198,16.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.224683235,0.0,1.224683235,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,14.6,2.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.414513942,0.0,1.414513942,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,14.0,2.4000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.429293038,0.0,1.429293038,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,13.5,2.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.153652885,0.0,1.153652885,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,13.3,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.883718762,0.0,0.883718762,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,13.2,1.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.626289888,0.0,0.626289888,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,13.1,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.533612612,0.0,0.533612612,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,12.9,1.2000000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.495752377,0.0,0.495752377,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,12.8,1.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.491686991,0.0,0.491686991,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,12.5,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.498643257,0.0,0.498643257,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,12.2,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.548335894,0.0,0.548335894,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,12.1,1.6
0.09908489467990114,0.0,0.0,0.0,0.0,0.0,0.0,0,0.618358513107295,0.0,0.713480012,0.0,0.0,0.09908489467990114,0.07914,0.404,0.09512149889270505,12.07537411298053,12.7,1.5
0.7963339025643126,0.0,0.0,0.0,0.0,0.0,0.0,0,0.14549807353825994,0.0,0.90997862,0.0,0.0,0.7963339025643126,0.07914,0.404,0.76448054646174,97.9608933812457,13.9,1.3
2.4828827378487266,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5475848523347775,0.835982576,1.1102230246251565e-16,-1.9479112502014312e-16,0.835982576,0.07914,0.404,0.835982576,311.7817591934199,15.8,1.3
4.642216325944512,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.694002848906731,0.762524824,0.0,4.0350953419673943e-16,0.762524824,0.07914,0.404,0.762524824,599.235229132161,18.0,1.5
6.027618749846002,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.003899684852161,0.782614315,0.0,7.007305847231743e-17,0.782614315,0.07914,0.404,0.782614315,794.5903278177555,20.0,1.6
6.938471569557882,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.883903719775566,0.777028987,3.3306690738754696e-16,-7.438839435834368e-16,0.777028987,0.07914,0.404,0.777028987,928.3555563665383,21.4,1.9
7.337512524597409,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.292201512613513,0.751810511,2.220446049250313e-16,-6.159521790251222e-16,0.751810511,0.07914,0.404,0.751810511,988.6710605842491,22.1,2.3000000000000003
7.213831927246806,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.205872247156933,0.719406403,0.0,5.963644892671451e-16,0.719406403,0.07914,0.404,0.719406403,971.3087342076201,22.3,2.6
6.57752035801053,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.617984190690109,0.696435353,0.0,-2.0517644756897737e-17,0.696435353,0.07914,0.404,0.696435353,878.9467584951179,22.200000000000003,3.0
5.446226851763219,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.51388534969269,0.714492428,0.0,4.815267526309974e-16,0.714492428,0.07914,0.404,0.714492428,717.3710814156585,21.6,3.5
3.885727748428792,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.9061229654916403,0.824175673,2.220446049250313e-16,-1.7357591802738142e-16,0.824175673,0.07914,0.404,0.824175673,502.99829046084534,21.200000000000003,3.7
2.0433588108902927,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.945804764454681,1.015819694,0.0,-1.54041440546467e-18,1.015819694,0.07914,0.404,1.015819694,258.24421965186326,19.200000000000003,4.1000000000000005
0.5307919821268314,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6089483231582418,0.0,1.118508626,0.0,0.0,0.5307919821268314,0.07914,0.404,0.5095603028417581,65.74636835395071,17.0,3.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.190438481,0.0,1.190438481,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,15.4,3.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.379658572,0.0,1.379658572,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,14.9,2.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.39368618,0.0,1.39368618,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,14.7,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.128530546,0.0,1.128530546,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,14.8,1.7000000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.874483327,0.0,0.874483327,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,14.9,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.625467943,0.0,0.625467943,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,15.1,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.536151738,0.0,0.536151738,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,15.2,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.495897807,0.0,0.495897807,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,15.2,1.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.488878028,0.0,0.488878028,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,15.2,2.3000000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.490442937,0.0,0.490442937,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,15.3,2.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.539378853,0.0,0.539378853,0.0,0.0,0.0,0.07914,0.404,0.0,0.0,15.5,2.6
0.13288238863233728,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5529915119129563,0.0,0.680558605,0.0,1.1102230246251565e-16,0.13288238863233728,0.07914,0.404,0.12756709308704373,16.40336843585092,17.0,2.7
1.0430147375656642,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.10354233006303756,0.897751818,0.0,8.728965150461703e-17,0.897751818,0.07914,0.404,0.897751818,130.74772992837345,19.5,3.3000000000000003
2.9504842289472086,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0082807167893204,0.824184143,2.220446049250313e-16,-3.1798507752068903e-16,0.824184143,0.07914,0.404,0.824184143,378.6834909521574,21.4,3.9
4.757287400022491,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.8268226860215915,0.740173218,0.0,2.9283997804361336e-16,0.740173218,0.07914,0.404,0.740173218,624.7987043555434,22.9,4.0
6.158816493384417,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.16054898064904,0.751914853,0.0,4.562104829594057e-16,0.751914853,0.07914,0.404,0.751914853,824.2843317766561,24.0,3.9
7.063486559429624,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0368598990524385,0.744087198,0.0,1.0432591468295898e-16,0.744087198,0.07914,0.509,0.744087198,958.2231096969872,24.9,3.6
7.444630784483314,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.425692990103981,0.721152563,0.0,-5.132359548850168e-17,0.721152563,0.07914,0.509,0.721152563,1017.0551270494431,25.6,3.4000000000000004
7.33622960376159,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.346129819611127,0.6966506,3.3306690738754696e-16,-2.606352326410498e-16,0.6966506,0.07914,0.509,0.6966506,1002.7563767556248,26.1,3.4000000000000004
6.74001517659291,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.782249337529193,0.688165232,1.1102230246251565e-16,-3.815619882840661e-16,0.688165232,0.07914,0.509,0.688165232,914.7900586194273,26.1,3.6
5.603169322234393,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.665095300345017,0.713947249,0.0,-2.7011883653338462e-16,0.713947249,0.07914,0.509,0.713947249,750.1948828490999,25.9,3.9
4.014474945116873,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0297202743121976,0.824175673,0.0,-5.3804958537173513e-17,0.824175673,0.07914,0.509,0.824175673,527.8698904917713,25.6,4.1000000000000005
2.132448172614019,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0320498087094583,1.015100437,0.0,-4.705504345779559e-18,1.015100437,0.07914,0.509,1.015100437,273.0091570826278,23.1,4.5
0.5195669185958495,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6197243841479845,0.0,1.118508626,0.0,0.0,0.5195669185958495,0.07914,0.509,0.4987842418520154,64.96518650954827,20.200000000000003,4.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.190438481,0.0,1.190438481,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,18.2,4.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.379658572,0.0,1.379658572,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,17.400000000000002,3.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.39368618,0.0,1.39368618,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,17.0,3.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.125359673,0.0,1.125359673,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,16.8,2.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.865074876,0.0,0.865074876,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,16.8,2.3000000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.616644392,0.0,0.616644392,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,16.8,2.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.53122422,0.0,0.53122422,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,16.7,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.493741099,0.0,0.493741099,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,16.5,1.7000000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.492585486,0.0,0.492585486,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,16.5,1.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.495977416,0.0,0.495977416,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,16.6,1.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.549408881,0.0,0.549408881,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,16.7,0.9
0.13958722959296932,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5567668385907495,0.0,0.690770579,0.0,0.0,0.13958722959296932,0.07914,0.509,0.13400374040925056,17.262445439128793,17.6,0.9
1.0572891447773083,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1095618729862159,0.905435706,0.0,-9.085316125298378e-17,0.905435706,0.07914,0.509,0.905435706,132.55400075210224,19.5,0.9
2.9323882143242073,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.989402910751239,0.825689775,1.1102230246251565e-16,3.7929189946190175e-17,0.825689775,0.07914,0.509,0.825689775,376.65250041422917,21.700000000000003,0.9
4.730208336642712,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.8041961201770036,0.736803883,1.1102230246251565e-16,-4.522678529157074e-16,0.736803883,0.07914,0.509,0.736803883,622.721013684731,23.700000000000003,0.9
6.124193135081924,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.137081182678647,0.742144227,0.0,6.350762356859035e-16,0.742144227,0.07914,0.509,0.742144227,822.4653408875872,25.1,1.3
7.057499914341976,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.038622230768297,0.736577687,1.1102230246251565e-16,-5.349498591422011e-16,0.736577687,0.07914,0.509,0.736577687,960.7722024966037,25.9,1.9
7.459562544279474,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.441970326508295,0.719209716,0.0,1.9683587935476958e-16,0.719209716,0.07914,0.509,0.719209716,1021.8684802945663,26.3,2.6
7.350166391595623,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.359509135931798,0.6966506,3.3306690738754696e-16,-1.9007609323280488e-16,0.6966506,0.07914,0.509,0.6966506,1005.1928182529023,26.200000000000003,3.3000000000000003
6.711131047351668,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.754520573457602,0.688165232,3.3306690738754696e-16,-5.936986386015401e-16,0.688165232,0.07914,0.509,0.688165232,909.594570858855,25.8,4.0
5.581434415791831,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.644229790160158,0.713947249,3.3306690738754696e-16,-6.601451622071803e-16,0.713947249,0.07914,0.509,0.713947249,744.5475677059243,24.9,4.6000000000000005
4.003386895907093,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.019075747070809,0.824175673,0.0,1.9527892561984951e-16,0.824175673,0.07914,0.509,0.824175673,524.2799486485591,24.4,4.800000000000001
2.13514766122246,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0346413177735612,1.015100437,0.0,3.149428216452158e-16,1.015100437,0.07914,0.509,1.015100437,272.34120847137115,21.9,4.2
0.5098542210081671,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6290485738321594,0.0,1.118508626,0.0,0.0,0.5098542210081671,0.07914,0.509,0.4894600521678405,63.6311894145547,19.6,2.9000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.190438481,0.0,1.190438481,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,17.8,1.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.379658572,0.0,1.379658572,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,17.3,1.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.39368618,0.0,1.39368618,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,17.1,1.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.125359673,0.0,1.125359673,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,16.7,1.7000000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.861698298,0.0,0.861698298,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,16.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.602257716,0.0,0.602257716,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,15.4,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.515045027,0.0,0.515045027,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,14.7,1.7000000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.481744592,0.0,0.481744592,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,13.8,1.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.48065515,0.0,0.48065515,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,13.1,1.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.487544227,0.0,0.487544227,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,12.7,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.543854604,0.0,0.543854604,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,12.6,2.1
0.12701375594347641,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5862007532942626,0.0,0.708133959,0.0,0.0,0.12701375594347641,0.07914,0.509,0.1219332057057374,15.532165040847046,13.8,2.8000000000000003
0.6831721494109886,0.0,0.0,0.0,0.0,0.0,0.0,0,0.250715492565451,0.0,0.906560756,0.0,0.0,0.6831721494109886,0.07914,0.509,0.655845263434549,84.38163365387837,15.6,3.3000000000000003
1.2509280665461537,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.37464931988430755,0.826241624,0.0,-7.108724512314359e-17,0.826241624,0.07914,0.509,0.826241624,155.9228002271962,17.0,3.6
3.288408947606839,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.4209051417025655,0.735967448,0.0,-2.589363016485478e-16,0.735967448,0.07914,0.509,0.735967448,419.16840614694456,18.2,4.0
5.727613282603649,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.756976213299502,0.741532538,0.0,7.20219855928276e-16,0.741532538,0.07914,0.509,0.741532538,750.3523882696412,19.1,4.3
7.084456029128917,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.06450695296376,0.736570835,0.0,1.3910806625258525e-16,0.736570835,0.07914,0.509,0.736570835,944.4776342100433,19.9,4.6000000000000005
7.4940924752036615,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.475119060195515,0.719209716,0.0,1.956091297755456e-16,0.719209716,0.07914,0.509,0.719209716,1005.1519536773943,20.3,4.800000000000001
7.392333369539191,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.399989434757623,0.6966506,2.220446049250313e-16,-1.2051989165013279e-16,0.6966506,0.07914,0.509,0.6966506,990.0012980102689,20.200000000000003,4.9
6.322940678456515,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.381857819318254,0.688165232,1.1102230246251565e-16,-3.3121738874998083e-16,0.688165232,0.07914,0.509,0.688165232,835.0423232704386,19.6,4.9
5.499861447060928,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.565919740178491,0.713947249,3.3306690738754696e-16,-6.572471081888739e-16,0.713947249,0.07914,0.509,0.713947249,717.5990608233294,18.6,4.800000000000001
3.861286095116147,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.8826589783115013,0.824175673,2.220446049250313e-16,-2.082347128548231e-16,0.824175673,0.07914,0.509,0.824175673,494.60287534470956,18.0,4.7
2.023371017442855,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9273357397451408,1.015100437,0.0,-1.074117156975822e-16,1.015100437,0.07914,0.509,1.015100437,253.02542895124463,15.8,4.0
0.5339048512799447,0.0,0.0,0.0,0.0,0.0,0.0,0,0.605959968771253,0.0,1.118508626,0.0,0.0,0.5339048512799447,0.07914,0.509,0.5125486572287469,65.58993260651185,14.2,3.4000000000000004
0.01413450486538683,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1768693563292285,0.0,1.190438481,0.0,0.0,0.01413450486538683,0.07914,0.509,0.013569124670771426,1.7238442830496266,13.2,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.379658572,0.0,1.379658572,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,12.9,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.39368618,0.0,1.39368618,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,12.9,3.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.125359673,0.0,1.125359673,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,12.9,3.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.861698298,0.0,0.861698298,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,12.9,3.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.59809403,0.0,0.59809403,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,13.0,3.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.50343089,0.0,0.50343089,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,13.1,3.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.466622407,0.0,0.466622407,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,13.2,3.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.462251242,0.0,0.462251242,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,13.2,3.4000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.465637017,0.0,0.465637017,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,13.3,3.4000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.518363453,0.0,0.518363453,0.0,0.0,0.0,0.07914,0.509,0.0,0.0,13.5,3.6
0.09874164227465329,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5646409944163329,0.0,0.659432971,0.0,0.0,0.09874164227465329,0.07914,0.509,0.09479197658366711,12.072001435193272,13.8,4.0
0.2531858298955752,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6345335743002478,0.0,0.877591971,0.0,0.0,0.2531858298955752,0.07914,0.509,0.24305839669975216,31.03931493131809,14.3,4.3
0.5185121922680892,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3105999704226343,0.0,0.808371675,0.0,0.0,0.5185121922680892,0.07914,0.509,0.49777170457736564,63.803036247709414,14.8,4.5
1.3207590015218647,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5438774404609901,0.724051201,0.0,-2.91592173170537e-17,0.724051201,0.07914,0.509,0.724051201,163.89021518616852,15.3,4.6000000000000005
3.3060619597625567,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.4400438743720545,0.733775607,2.220446049250313e-16,-3.128541678081318e-16,0.733775607,0.07914,0.509,0.733775607,418.454005645853,15.9,4.6000000000000005
3.500672054541931,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.6255025693602536,0.735142603,0.0,3.197203549184049e-16,0.735142603,0.07914,0.509,0.735142603,445.0186549444516,16.7,4.6000000000000005
5.050357933110521,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.1291338997861,0.719209716,0.0,6.926520039803132e-17,0.719209716,0.07914,0.509,0.719209716,653.1077283722135,17.3,4.7
3.810500882199444,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.961430246911466,0.6966506,0.0,2.0213161341333418e-16,0.6966506,0.07914,0.509,0.6966506,487.0799610129687,17.5,4.9
1.49538999493923,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7474091631416607,0.688165232,0.0,8.89816222503999e-17,0.688165232,0.07914,0.509,0.688165232,187.024288143017,17.400000000000002,5.0
0.9001957039311496,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1502406267739036,0.713947249,0.0,-8.95131220032026e-19,0.713947249,0.07914,0.509,0.713947249,111.79380947067912,16.8,5.0
0.4534261964581403,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3888865244001854,0.0,0.824175673,0.0,0.0,0.4534261964581403,0.07914,0.509,0.43528914859981466,56.043207514879896,16.5,4.9
